n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,l
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,14.99,3.0,134.92,0.01,13.0,0.33,7.5,44.97,1.0,0.0,0.0,3.0,0.25,5.0,8.0,5.0,6.0,4.0,0.0,2.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.49,3.5,116.27,0.01,10.0,0.29,6.46,33.22,1.0,0.0,0.0,3.0,0.2,3.0,7.0,3.0,7.0,5.0,0.0,2.0,-1.0
10.0,1.0,2.0,2.0,25.0,0.0,1.0,0.06,0.0,1.0,1.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,43.12,7.41,2369.02,0.11,68.0,0.13,131.61,319.63,1.0,0.0,0.0,4.0,0.02,28.0,40.0,17.0,9.0,53.0,65.85,16.0,-1.0
5.0,11.0,4.0,0.0,6.0,18.0,6.0,0.15,8.0,2.0,0.33,25.0,3.0,0.4,39.0,0.0,5.0,0.83,66.25,11.89,9359.76,0.26,141.0,0.08,519.99,787.48,0.5,5.0,9.0,21.0,0.12,64.0,77.0,35.0,13.0,52.0,13.33,39.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,9.32,6.75,424.63,0.02,17.0,0.15,23.59,62.91,1.0,0.0,0.0,3.0,0.17,6.0,11.0,4.0,9.0,6.0,0.0,3.0,-1.0
4.0,29.0,4.0,1.0,2.0,56.0,15.0,0.21,28.0,2.0,0.13,69.0,1.0,0.0,70.0,0.0,15.0,1.0,70.43,20.11,28480.0,0.47,261.0,0.05,1582.22,1416.26,0.07,14.0,28.0,56.0,0.19,117.0,144.0,32.0,11.0,79.0,4.11,71.0,-1.0
1.0,9.0,0.0,1.0,7.0,16.0,5.0,0.24,8.0,1.0,0.2,17.0,1.0,0.0,20.0,0.0,5.0,1.0,9.35,28.17,7418.3,0.09,62.0,0.04,412.13,263.37,0.2,4.0,8.0,14.0,0.15,26.0,36.0,6.0,13.0,33.0,28.57,21.0,-1.0
3.0,7.0,1.0,1.0,2.0,12.0,4.0,0.2,6.0,2.0,0.5,14.0,4.0,1.0,19.0,0.0,4.0,1.0,17.61,15.36,4156.06,0.09,59.0,0.07,230.89,270.51,1.0,3.0,6.0,12.0,0.15,26.0,33.0,11.0,13.0,27.0,13.64,20.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.6,2.5,60.0,0.01,8.0,0.4,3.33,24.0,1.0,0.0,0.0,3.0,0.2,3.0,5.0,3.0,5.0,5.0,0.0,2.0,-1.0
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.09,0.0,1.0,1.0,10.0,1.0,0.0,11.0,0.0,0.0,0.0,40.77,8.59,3009.17,0.12,84.0,0.12,167.18,350.27,1.0,0.0,0.0,11.0,0.06,27.0,57.0,11.0,7.0,16.0,8.33,11.0,-1.0
10.0,1.0,33.0,0.0,2.0,0.0,1.0,0.03,0.0,1.0,1.0,36.0,1.0,0.0,37.0,0.0,0.0,0.0,31.15,27.56,23652.78,0.29,210.0,0.04,1314.04,858.37,1.0,0.0,0.0,37.0,0.02,62.0,148.0,9.0,8.0,51.0,5.13,37.0,-1.0
37.0,161.0,52.0,21.0,64.0,258.0,81.0,0.22,98.0,51.0,0.63,406.0,53.0,0.65,350.0,0.0,45.0,0.56,108.67,79.68,689843.31,2.89,1337.0,0.01,38324.63,8658.06,0.65,80.0,132.0,327.0,0.17,516.0,821.0,68.0,21.0,474.0,19.54,371.0,-1.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.2,1.0,3.0,1.0,3.0,5.0,33.33,2.0,-1.0
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,7.0,0.0,2.0,1.0,13.45,3.6,174.36,0.02,14.0,0.28,9.69,48.43,0.5,1.0,2.0,5.0,0.2,6.0,8.0,5.0,6.0,10.0,12.5,7.0,-1.0
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,7.0,1.0,0.0,13.0,0.0,2.0,1.0,14.02,7.33,753.86,0.03,27.0,0.14,41.88,102.8,0.5,1.0,2.0,7.0,0.13,11.0,16.0,6.0,8.0,15.0,0.0,13.0,-1.0
2.0,3.0,0.0,0.0,2.0,4.0,2.0,0.11,2.0,1.0,0.5,7.0,1.0,0.0,19.0,0.0,2.0,1.0,21.1,15.17,4853.33,0.11,80.0,0.07,269.63,320.0,0.5,1.0,2.0,7.0,0.08,39.0,41.0,9.0,7.0,25.0,9.52,19.0,-1.0
17.0,25.0,11.0,0.0,10.0,48.0,13.0,0.15,24.0,12.0,0.92,74.0,9.0,0.67,85.0,1.0,11.0,0.85,71.32,33.52,80130.7,0.8,385.0,0.03,4451.71,2390.64,0.69,12.0,24.0,63.0,0.11,181.0,204.0,54.0,20.0,115.0,10.53,85.0,-1.0
7.0,1.0,3.0,0.0,3.0,0.0,1.0,0.08,0.0,1.0,1.0,8.0,1.0,0.0,13.0,0.0,0.0,0.0,38.04,9.14,3180.21,0.12,78.0,0.11,176.68,347.84,1.0,0.0,0.0,9.0,0.04,32.0,46.0,14.0,8.0,25.0,18.75,13.0,-1.0
4.0,39.0,0.0,4.0,12.0,44.0,20.0,0.43,8.0,1.0,0.05,49.0,19.0,0.95,43.0,0.0,12.0,0.6,57.81,14.27,11770.67,0.27,155.0,0.07,653.93,824.9,0.95,18.0,68.0,31.0,0.31,53.0,102.0,26.0,14.0,65.0,27.12,47.0,-1.0
11.0,109.0,5.0,0.0,4.0,216.0,55.0,0.17,108.0,2.0,0.04,272.0,1.0,0.0,320.0,0.0,54.0,0.98,289.79,30.0,260810.72,2.9,1246.0,0.03,14489.48,8693.69,0.02,54.0,108.0,219.0,0.16,570.0,676.0,114.0,12.0,337.0,1.23,320.0,-1.0
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.38,4.0,1.0,0.33,12.0,1.0,0.0,8.0,0.0,3.0,1.0,13.74,6.0,494.72,0.03,23.0,0.17,27.48,82.45,0.33,2.0,4.0,11.0,0.3,12.0,11.0,6.0,6.0,10.0,0.0,8.0,-1.0
1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,2.0,1.0,10.95,6.0,394.38,0.02,19.0,0.17,21.91,65.73,0.5,1.0,2.0,6.0,0.22,10.0,9.0,5.0,6.0,9.0,16.67,6.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,16.84,1.5,37.9,0.01,9.0,0.67,2.11,25.27,1.0,0.0,0.0,2.0,0.2,4.0,5.0,4.0,3.0,5.0,0.0,3.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,3.0,72.0,0.01,8.0,0.33,4.0,24.0,1.0,0.0,0.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,0.0,2.0,-1.0
3.0,13.0,2.0,0.0,3.0,22.0,7.0,0.28,10.0,3.0,0.43,27.0,6.0,0.83,25.0,0.0,5.0,0.71,33.09,17.0,9563.23,0.19,105.0,0.06,531.29,562.54,0.86,6.0,11.0,22.0,0.21,48.0,57.0,24.0,17.0,33.0,10.71,25.0,-1.0
9.0,17.0,11.0,7.0,3.0,32.0,9.0,0.12,16.0,7.0,0.78,50.0,1.0,0.0,69.0,0.0,6.0,0.67,53.99,38.93,81817.63,0.7,353.0,0.03,4545.42,2101.83,0.11,8.0,16.0,43.0,0.1,152.0,201.0,41.0,21.0,90.0,12.66,76.0,-1.0
1.0,7.0,2.0,0.0,2.0,10.0,4.0,0.17,4.0,3.0,0.75,12.0,3.0,0.67,24.0,0.0,4.0,1.0,31.72,17.63,9853.99,0.19,109.0,0.06,547.44,559.09,0.75,3.0,5.0,10.0,0.14,47.0,62.0,20.0,15.0,29.0,7.69,24.0,-1.0
0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,10.8,2.5,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,4.0,0.17,3.0,6.0,3.0,5.0,6.0,33.33,2.0,-1.0
2.0,3.0,1.0,1.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,1.0,0.5,14.43,5.14,381.76,0.02,19.0,0.19,21.21,74.23,0.5,1.0,2.0,6.0,0.17,9.0,10.0,7.0,8.0,12.0,12.5,8.0,-1.0
0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.14,0.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,19.03,2.0,76.11,0.01,11.0,0.5,4.23,38.05,1.0,0.0,0.0,4.0,0.09,7.0,4.0,7.0,4.0,11.0,14.29,7.0,-1.0
1.0,11.0,0.0,1.0,4.0,20.0,6.0,0.27,10.0,1.0,0.17,20.0,1.0,0.0,21.0,0.0,5.0,0.83,13.86,22.5,7014.99,0.1,68.0,0.04,389.72,311.78,0.17,5.0,10.0,16.0,0.19,27.0,41.0,9.0,15.0,31.0,19.23,22.0,-1.0
12.0,7.0,20.0,1.0,14.0,10.0,4.0,0.11,4.0,4.0,1.0,36.0,4.0,1.0,34.0,0.0,1.0,0.25,39.81,22.65,20420.03,0.3,182.0,0.04,1134.45,901.66,1.0,3.0,5.0,34.0,0.06,55.0,127.0,17.0,14.0,64.0,30.61,35.0,-1.0
6.0,13.0,0.0,5.0,26.0,18.0,7.0,0.41,6.0,1.0,0.14,19.0,7.0,1.0,12.0,0.0,7.0,1.0,16.12,17.0,4658.33,0.09,57.0,0.06,258.8,274.02,1.0,6.0,11.0,14.0,0.12,22.0,35.0,11.0,17.0,60.0,72.09,17.0,-1.0
61.0,11.0,57.0,4.0,63.0,20.0,6.0,0.07,10.0,5.0,0.83,139.0,3.0,0.4,84.0,0.0,5.0,0.83,240.8,16.63,66624.85,1.34,583.0,0.06,3701.38,4005.42,0.5,5.0,10.0,135.0,0.03,210.0,373.0,101.0,16.0,214.0,44.37,88.0,-1.0
14.0,7.0,4.0,2.0,33.0,12.0,4.0,0.12,6.0,4.0,1.0,16.0,1.0,0.0,32.0,0.0,4.0,1.0,61.47,14.3,12570.48,0.29,162.0,0.07,698.36,879.05,0.25,3.0,6.0,14.0,0.05,66.0,96.0,30.0,13.0,83.0,52.24,34.0,-1.0
4.0,19.0,5.0,5.0,11.0,36.0,10.0,0.26,16.0,6.0,0.6,39.0,4.0,0.33,34.0,0.0,7.0,0.7,42.38,16.67,11773.23,0.24,131.0,0.06,654.07,706.39,0.4,10.0,18.0,31.0,0.18,60.0,71.0,27.0,15.0,56.0,32.0,39.0,-1.0
0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.75,1.0,0.0,0.0,2.0,0.13,3.0,0.0,3.0,0.0,8.0,42.86,4.0,-1.0
2.0,5.0,1.0,16.0,0.0,14.0,3.0,0.12,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,22.7,11.0,2747.01,0.08,56.0,0.09,152.61,249.73,0.33,5.0,7.0,9.0,0.09,22.0,34.0,11.0,11.0,34.0,64.0,25.0,-1.0
114.0,7.0,9.0,3.0,223.0,12.0,4.0,0.01,6.0,4.0,1.0,125.0,1.0,0.0,472.0,0.0,4.0,1.0,104.6,169.58,3008099.39,5.91,3143.0,0.01,167116.66,17738.64,0.25,3.0,6.0,123.0,0.0,1074.0,2069.0,38.0,12.0,814.0,32.38,475.0,-1.0
1.0,11.0,3.0,0.0,5.0,18.0,6.0,0.16,8.0,5.0,0.83,21.0,6.0,1.0,37.0,0.0,6.0,1.0,37.87,22.33,18888.31,0.28,154.0,0.04,1049.35,845.75,1.0,5.0,9.0,17.0,0.13,67.0,87.0,27.0,18.0,45.0,11.9,37.0,-1.0
12.0,25.0,1.0,12.0,2.0,48.0,13.0,0.27,24.0,13.0,1.0,49.0,1.0,0.0,37.0,0.0,1.0,0.08,90.56,8.08,5907.76,0.24,145.0,0.12,328.21,731.44,0.08,12.0,24.0,38.0,0.2,60.0,85.0,26.0,7.0,65.0,27.45,49.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,1.0,1.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,2.17,6.0,78.0,0.0,13.0,0.17,4.33,13.0,1.0,0.0,0.0,3.0,0.07,12.0,1.0,1.0,1.0,15.0,0.0,14.0,-1.0
4.0,5.0,3.0,0.0,1.0,8.0,3.0,0.2,4.0,1.0,0.33,12.0,1.0,0.0,15.0,0.0,3.0,1.0,22.01,10.0,2200.78,0.07,48.0,0.1,122.27,220.08,0.33,2.0,4.0,11.0,0.12,20.0,28.0,12.0,12.0,25.0,6.25,15.0,-1.0
14.0,1.0,2.0,2.0,25.0,0.0,1.0,0.05,0.0,1.0,1.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,60.37,9.43,5366.74,0.19,116.0,0.11,298.15,569.2,1.0,0.0,0.0,4.0,0.02,44.0,72.0,21.0,9.0,62.0,58.7,21.0,-1.0
124.0,67.0,20.0,5.0,190.0,116.0,34.0,0.06,50.0,22.0,0.65,248.0,10.0,0.27,594.0,0.0,14.0,0.41,454.21,53.23,1286957.35,8.06,3163.0,0.02,71497.63,24177.52,0.29,33.0,58.0,216.0,0.04,1146.0,2017.0,183.0,17.0,915.0,24.71,599.0,-1.0
4.0,9.0,0.0,1.0,1.0,16.0,5.0,0.19,8.0,1.0,0.2,17.0,1.0,0.0,26.0,0.0,5.0,1.0,11.4,37.14,15731.82,0.14,98.0,0.03,873.99,423.55,0.2,4.0,8.0,14.0,0.15,40.0,58.0,7.0,13.0,34.0,7.14,27.0,-1.0
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,13.95,2.5,87.17,0.01,11.0,0.4,4.84,34.87,1.0,0.0,0.0,4.0,0.25,4.0,7.0,4.0,5.0,4.0,0.0,2.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,13.18,5.25,363.24,0.02,20.0,0.19,20.18,69.19,1.0,0.0,0.0,2.0,0.25,6.0,14.0,4.0,7.0,4.0,0.0,2.0,-1.0
2.0,12.0,2.0,1.0,1.0,0.0,11.0,0.18,0.0,11.0,1.0,25.0,1.0,0.0,59.0,1.0,1.0,0.09,34.18,20.57,14456.47,0.23,128.0,0.05,803.14,702.96,0.09,0.0,0.0,16.0,0.17,43.0,85.0,23.0,22.0,66.0,3.28,60.0,-1.0
2.0,3.0,0.0,1.0,0.0,4.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,6.0,1.0,2.0,1.0,11.23,5.6,352.28,0.02,17.0,0.18,19.57,62.91,0.5,1.0,2.0,5.0,0.18,7.0,10.0,5.0,8.0,11.0,14.29,7.0,-1.0
8.0,3.0,6.0,0.0,21.0,4.0,2.0,0.12,2.0,2.0,1.0,13.0,1.0,0.0,17.0,0.0,1.0,0.5,22.94,9.44,2046.09,0.07,51.0,0.11,113.67,216.64,0.5,1.0,2.0,13.0,0.04,17.0,34.0,9.0,10.0,48.0,55.26,17.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,2.0,0.33,2.0,3.0,2.0,3.0,3.0,0.0,0.0,-1.0
4.0,47.0,2.0,0.0,9.0,46.0,24.0,1.0,2.0,1.0,0.04,51.0,24.0,1.0,24.0,0.0,17.0,0.71,41.25,23.43,22639.48,0.32,177.0,0.04,1257.75,966.32,1.0,22.0,455.0,29.0,0.59,82.0,95.0,28.0,16.0,41.0,27.27,24.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,3.0,0.25,2.0,4.0,2.0,4.0,4.0,0.0,2.0,-1.0
10.0,11.0,2.0,0.0,5.0,14.0,6.0,0.35,4.0,3.0,0.5,17.0,5.0,0.8,17.0,0.0,6.0,1.0,30.74,10.59,3446.31,0.11,67.0,0.09,191.46,325.48,0.83,5.0,7.0,13.0,0.18,30.0,37.0,17.0,12.0,34.0,22.73,17.0,-1.0
4.0,1.0,4.0,1.0,4.0,0.0,1.0,0.08,0.0,1.0,1.0,9.0,1.0,0.0,11.0,0.0,1.0,1.0,26.16,8.59,1930.72,0.07,52.0,0.12,107.26,224.74,1.0,0.0,0.0,10.0,0.04,21.0,31.0,11.0,9.0,23.0,31.25,12.0,-1.0
1.0,5.0,2.0,1.0,0.0,4.0,3.0,0.15,2.0,3.0,1.0,11.0,1.0,0.0,19.0,0.0,3.0,1.0,27.01,11.11,3335.11,0.1,59.0,0.09,185.28,300.16,0.33,1.0,2.0,10.0,0.13,25.0,34.0,18.0,16.0,23.0,5.0,20.0,-1.0
3.0,5.0,1.0,1.0,6.0,6.0,3.0,0.3,2.0,1.0,0.33,9.0,3.0,1.0,9.0,0.0,1.0,0.33,14.13,13.3,2500.18,0.06,41.0,0.08,138.9,187.98,1.0,2.0,3.0,8.0,0.14,19.0,22.0,10.0,14.0,22.0,43.75,10.0,-1.0
704.0,60.0,19.0,2.0,28.0,78.0,31.0,0.06,22.0,14.0,0.45,182.0,19.0,0.6,492.0,0.0,4.0,0.13,261.7,41.64,453835.77,3.63,1520.0,0.02,25213.1,10898.29,0.61,28.0,39.0,153.0,0.03,583.0,937.0,126.0,18.0,1229.0,5.75,494.0,-1.0
12.0,1.0,2.0,2.0,25.0,0.0,1.0,0.07,0.0,1.0,1.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,39.26,8.24,2662.74,0.11,68.0,0.12,147.93,323.33,1.0,0.0,0.0,4.0,0.02,28.0,40.0,17.0,10.0,54.0,67.5,15.0,-1.0
6.0,9.0,3.0,1.0,1.0,10.0,5.0,0.22,4.0,4.0,0.8,17.0,4.0,0.75,22.0,0.0,4.0,0.8,25.01,14.12,4985.05,0.12,70.0,0.07,276.95,353.11,0.8,3.0,5.0,14.0,0.16,30.0,40.0,17.0,16.0,32.0,8.33,23.0,-1.0
9.0,16.0,4.0,1.0,3.0,16.0,9.0,0.27,6.0,4.0,0.44,32.0,5.0,0.5,32.0,0.0,5.0,0.56,39.4,15.33,9262.93,0.2,110.0,0.07,514.61,604.1,0.56,5.0,8.0,25.0,0.19,46.0,64.0,27.0,18.0,47.0,11.11,33.0,-1.0
2.0,11.0,0.0,0.0,2.0,20.0,6.0,0.3,10.0,1.0,0.17,18.0,1.0,0.0,20.0,0.0,5.0,0.83,26.69,7.77,1612.47,0.07,48.0,0.13,89.58,207.45,0.17,5.0,10.0,14.0,0.22,19.0,29.0,11.0,9.0,27.0,9.09,20.0,-1.0
32.0,157.0,10.0,3.0,49.0,234.0,79.0,0.31,76.0,14.0,0.18,281.0,54.0,0.68,253.0,0.0,31.0,0.39,97.22,80.64,632225.65,2.61,1175.0,0.01,35123.65,7840.1,0.68,79.0,135.0,204.0,0.23,448.0,727.0,75.0,27.0,338.0,17.05,256.0,-1.0
11.0,1.0,2.0,2.0,25.0,0.0,1.0,0.07,0.0,1.0,1.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,39.26,8.24,2662.74,0.11,68.0,0.12,147.93,323.33,1.0,0.0,0.0,4.0,0.02,28.0,40.0,17.0,10.0,53.0,67.5,15.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,14.99,3.0,134.92,0.01,13.0,0.33,7.5,44.97,1.0,0.0,0.0,3.0,0.14,5.0,8.0,5.0,6.0,7.0,0.0,2.0,-1.0
1.0,5.0,1.0,0.0,2.0,8.0,3.0,0.2,4.0,1.0,0.33,15.0,1.0,0.0,15.0,0.0,0.0,0.0,15.21,9.0,1232.25,0.05,37.0,0.11,68.46,136.92,0.33,2.0,4.0,14.0,0.16,21.0,16.0,7.0,6.0,19.0,11.76,15.0,-1.0
1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.25,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,12.68,2.5,79.25,0.01,10.0,0.4,4.4,31.7,1.0,0.0,0.0,3.0,0.1,4.0,6.0,4.0,5.0,10.0,42.86,4.0,-1.0
2.0,17.0,0.0,1.0,9.0,18.0,9.0,0.47,2.0,1.0,0.11,20.0,9.0,1.0,18.0,0.0,6.0,0.67,33.85,8.64,2528.58,0.1,63.0,0.12,140.48,292.56,1.0,8.0,9.0,13.0,0.28,22.0,41.0,14.0,11.0,32.0,35.71,19.0,-1.0
2.0,23.0,6.0,2.0,7.0,36.0,12.0,0.23,14.0,3.0,0.25,44.0,1.0,0.0,51.0,0.0,7.0,0.58,24.23,39.0,36855.0,0.32,189.0,0.03,2047.5,945.0,0.08,11.0,18.0,34.0,0.18,78.0,111.0,16.0,16.0,66.0,15.0,53.0,-1.0
7.0,3.0,4.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,8.0,1.0,0.0,13.0,0.0,2.0,1.0,34.2,7.33,1838.97,0.08,54.0,0.14,102.16,250.77,0.5,1.0,2.0,8.0,0.09,22.0,32.0,15.0,10.0,23.0,7.14,13.0,-1.0
1.0,7.0,0.0,2.0,9.0,12.0,4.0,0.14,6.0,1.0,0.25,14.0,4.0,1.0,27.0,0.0,4.0,1.0,26.17,10.91,3114.55,0.1,65.0,0.09,173.03,285.5,1.0,3.0,6.0,12.0,0.09,24.0,41.0,11.0,10.0,45.0,28.95,29.0,-1.0
161.0,85.0,16.0,1.0,158.0,112.0,44.0,0.05,32.0,18.0,0.41,277.0,29.0,0.65,826.0,0.0,13.0,0.3,319.49,64.72,1338364.88,6.89,2740.0,0.02,74353.6,20678.49,0.66,40.0,56.0,235.0,0.04,923.0,1817.0,164.0,23.0,1148.0,16.14,827.0,-1.0
7.0,1.0,1.0,0.0,13.0,0.0,1.0,0.1,0.0,1.0,1.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,22.71,11.2,2848.89,0.08,61.0,0.09,158.27,254.37,1.0,0.0,0.0,4.0,0.03,28.0,33.0,10.0,8.0,32.0,56.52,10.0,-1.0
2.0,15.0,0.0,2.0,2.0,24.0,8.0,0.35,10.0,1.0,0.13,27.0,6.0,0.71,21.0,0.0,6.0,0.75,15.56,19.2,5736.61,0.1,67.0,0.05,318.7,298.78,0.75,7.0,12.0,21.0,0.28,32.0,35.0,10.0,12.0,29.0,16.0,23.0,-1.0
6.0,5.0,3.0,2.0,13.0,8.0,3.0,0.14,4.0,1.0,0.33,13.0,1.0,0.0,19.0,0.0,2.0,0.67,25.01,10.71,2870.63,0.09,57.0,0.09,159.48,267.93,0.33,2.0,4.0,12.0,0.07,25.0,32.0,14.0,12.0,42.0,44.12,21.0,-1.0
5.0,19.0,3.0,3.0,9.0,32.0,10.0,0.25,14.0,8.0,0.8,34.0,6.0,0.56,37.0,0.0,9.0,0.9,40.14,17.65,12506.31,0.24,136.0,0.06,694.8,708.49,0.6,9.0,16.0,26.0,0.18,58.0,78.0,23.0,14.0,56.0,24.49,40.0,-1.0
10.0,37.0,3.0,3.0,18.0,48.0,19.0,0.54,12.0,1.0,0.05,52.0,17.0,0.89,32.0,0.0,4.0,0.21,25.01,38.18,36464.5,0.32,176.0,0.03,2025.81,955.02,0.89,18.0,42.0,35.0,0.29,80.0,96.0,22.0,21.0,65.0,39.62,35.0,-1.0
8.0,19.0,6.0,3.0,7.0,34.0,10.0,0.2,16.0,9.0,0.9,51.0,3.0,0.22,47.0,0.0,2.0,0.2,21.37,45.0,43272.27,0.32,186.0,0.02,2404.02,961.61,0.3,9.0,17.0,43.0,0.15,72.0,114.0,16.0,20.0,67.0,17.54,50.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,3.0,0.25,1.0,3.0,1.0,3.0,4.0,0.0,2.0,-1.0
8.0,13.0,5.0,11.0,4.0,14.0,8.0,0.17,6.0,5.0,0.63,28.0,4.0,0.43,35.0,0.0,8.0,1.0,30.3,35.19,37506.78,0.36,187.0,0.03,2083.71,1065.98,0.5,4.0,7.0,22.0,0.13,76.0,111.0,27.0,25.0,60.0,30.0,46.0,-1.0
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,10.44,3.5,127.89,0.01,11.0,0.29,7.11,36.54,1.0,0.0,0.0,4.0,0.2,3.0,8.0,3.0,7.0,5.0,0.0,2.0,-1.0
8.0,17.0,3.0,4.0,7.0,26.0,9.0,0.11,10.0,6.0,0.67,30.0,6.0,0.63,81.0,0.0,5.0,0.56,41.08,36.67,55223.87,0.5,283.0,0.03,3067.99,1506.11,0.67,8.0,13.0,23.0,0.09,110.0,173.0,24.0,16.0,102.0,11.96,85.0,-1.0
25.0,69.0,6.0,3.0,14.0,82.0,37.0,0.46,20.0,7.0,0.19,98.0,31.0,0.83,77.0,0.0,10.0,0.27,47.17,49.72,116597.83,0.78,364.0,0.02,6477.66,2345.23,0.84,31.0,59.0,63.0,0.31,155.0,209.0,53.0,34.0,121.0,18.09,80.0,-1.0
1.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,38.52,7.94,2431.42,0.1,63.0,0.13,135.08,306.05,0.5,1.0,2.0,6.0,0.11,26.0,37.0,18.0,11.0,19.0,7.14,13.0,-1.0
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.25,2.0,1.0,0.5,7.0,1.0,0.0,8.0,0.0,2.0,1.0,13.14,8.17,876.39,0.04,29.0,0.12,48.69,107.31,0.5,1.0,2.0,7.0,0.18,14.0,15.0,6.0,7.0,11.0,11.11,8.0,-1.0
106.0,73.0,6.0,0.0,94.0,124.0,37.0,0.1,52.0,16.0,0.43,210.0,21.0,0.56,388.0,0.0,7.0,0.19,57.96,215.76,2698055.56,4.17,2163.0,0.0,149891.99,12505.08,0.57,36.0,62.0,175.0,0.06,887.0,1276.0,37.0,18.0,590.0,19.5,388.0,-1.0
