n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,l
26.0,29.0,16.0,4.0,36.0,46.0,15.0,0.12,18.0,10.0,0.67,80.0,7.0,0.43,121.0,0.0,3.0,0.2,151.61,25.09,95473.55,1.27,569.0,0.04,5304.09,3804.62,0.47,14.0,23.0,67.0,0.08,237.0,332.0,85.0,18.0,189.0,24.84,125.0,1.0
8.0,9.0,5.0,3.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,21.0,1.0,0.0,43.0,0.0,5.0,1.0,40.64,16.79,11459.28,0.23,131.0,0.06,636.63,682.44,0.2,4.0,8.0,18.0,0.09,62.0,69.0,24.0,13.0,56.0,6.52,46.0,1.0
3.0,62.0,6.0,0.0,42.0,36.0,52.0,0.16,18.0,52.0,1.0,175.0,1.0,0.0,316.0,0.0,52.0,1.0,48.92,176.42,1522430.81,2.88,1207.0,0.01,84579.49,8629.74,0.02,9.0,18.0,125.0,0.14,511.0,696.0,84.0,58.0,363.0,11.73,316.0,1.0
37.0,23.0,12.0,33.0,38.0,44.0,12.0,0.11,22.0,12.0,1.0,60.0,1.0,0.0,78.0,0.0,6.0,0.5,114.21,22.75,59111.61,0.87,411.0,0.04,3283.98,2598.31,0.08,11.0,22.0,50.0,0.06,182.0,229.0,64.0,16.0,188.0,47.65,111.0,1.0
55.0,95.0,36.0,1.0,277.0,150.0,48.0,0.07,56.0,29.0,0.6,425.0,21.0,0.43,703.0,0.0,9.0,0.19,665.93,56.34,2113694.29,12.51,4554.0,0.02,117427.46,37517.7,0.44,47.0,75.0,379.0,0.05,1889.0,2665.0,285.0,17.0,1057.0,28.34,704.0,1.0
5.0,3.0,1.0,0.0,10.0,4.0,2.0,0.04,2.0,2.0,1.0,10.0,1.0,0.0,50.0,0.0,2.0,1.0,21.49,37.0,29423.69,0.27,184.0,0.03,1634.65,795.23,0.5,1.0,2.0,10.0,0.03,74.0,110.0,10.0,10.0,67.0,16.67,50.0,1.0
0.0,3.0,1.0,1.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,5.0,1.0,0.0,6.0,0.0,1.0,0.5,14.15,7.58,813.79,0.04,29.0,0.13,45.21,107.31,0.5,1.0,2.0,5.0,0.22,13.0,16.0,6.0,7.0,9.0,14.29,7.0,1.0
7.0,37.0,5.0,11.0,10.0,16.0,25.0,0.2,6.0,8.0,0.32,102.0,11.0,0.42,113.0,0.0,25.0,1.0,39.52,45.9,83263.92,0.6,311.0,0.02,4625.77,1814.03,0.44,5.0,8.0,79.0,0.17,102.0,209.0,30.0,27.0,143.0,15.67,124.0,1.0
33.0,21.0,8.0,20.0,25.0,32.0,12.0,0.16,16.0,10.0,0.83,47.0,1.0,0.0,55.0,0.0,6.0,0.5,60.5,25.94,40696.35,0.52,256.0,0.04,2260.91,1569.1,0.08,8.0,16.0,37.0,0.09,106.0,150.0,47.0,23.0,135.0,45.0,75.0,1.0
79.0,295.0,6.0,2.0,69.0,444.0,150.0,0.19,156.0,54.0,0.36,615.0,56.0,0.37,807.0,0.0,83.0,0.55,104.51,282.61,8346698.06,9.84,4247.0,0.0,463705.47,29534.47,0.37,144.0,453.0,467.0,0.16,1625.0,2622.0,92.0,32.0,959.0,8.09,809.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,0.0,0.0,3.0,0.14,1.0,4.0,1.0,4.0,7.0,0.0,2.0,1.0
13.0,15.0,3.0,1.0,0.0,28.0,8.0,0.1,14.0,7.0,0.88,39.0,1.0,0.0,82.0,0.0,8.0,1.0,101.9,17.56,31435.36,0.6,293.0,0.06,1746.41,1789.8,0.13,7.0,14.0,33.0,0.08,138.0,155.0,55.0,14.0,98.0,1.2,83.0,1.0
0.0,5.0,1.0,0.0,0.0,8.0,3.0,0.2,4.0,2.0,0.67,10.0,1.0,0.0,15.0,0.0,3.0,1.0,25.82,6.91,1232.67,0.06,42.0,0.14,68.48,178.41,0.33,2.0,4.0,9.0,0.18,19.0,23.0,11.0,8.0,17.0,0.0,15.0,1.0
8.0,3.0,3.0,0.0,7.0,4.0,2.0,0.1,2.0,2.0,1.0,17.0,1.0,0.0,21.0,0.0,0.0,0.0,38.64,18.67,13464.51,0.24,147.0,0.05,748.03,721.31,0.5,1.0,2.0,17.0,0.05,56.0,91.0,18.0,12.0,38.0,25.0,21.0,1.0
3.0,5.0,3.0,0.0,0.0,8.0,3.0,0.13,4.0,3.0,1.0,11.0,1.0,0.0,24.0,0.0,3.0,1.0,24.99,11.25,3162.47,0.09,64.0,0.09,175.69,281.11,0.33,2.0,4.0,10.0,0.1,30.0,34.0,12.0,9.0,29.0,0.0,24.0,1.0
2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.03,0.0,1.0,1.0,3.0,1.0,0.0,32.0,0.0,1.0,1.0,229.37,2.73,1706.08,0.21,121.0,0.37,94.78,625.56,1.0,0.0,0.0,4.0,0.03,60.0,61.0,33.0,3.0,36.0,3.03,32.0,1.0
2.0,17.0,7.0,4.0,11.0,30.0,9.0,0.19,14.0,6.0,0.67,34.0,6.0,0.63,44.0,0.0,8.0,0.89,61.37,13.58,11311.16,0.28,150.0,0.07,628.4,833.19,0.67,8.0,15.0,27.0,0.13,64.0,86.0,33.0,14.0,67.0,25.42,48.0,1.0
22.0,32.0,6.0,25.0,5.0,48.0,19.0,0.14,24.0,16.0,0.84,76.0,16.0,0.83,112.0,7.0,19.0,1.0,55.88,57.3,183485.55,1.07,519.0,0.02,10193.64,3202.19,0.84,12.0,24.0,59.0,0.11,191.0,328.0,45.0,27.0,173.0,21.13,137.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.02,0.0,1.0,1.0,2.0,1.0,0.0,59.0,0.0,1.0,1.0,480.28,2.85,3901.07,0.46,229.0,0.35,216.73,1368.8,1.0,0.0,0.0,3.0,0.02,114.0,115.0,60.0,3.0,61.0,0.0,59.0,1.0
6.0,7.0,3.0,0.0,0.0,12.0,4.0,0.2,6.0,3.0,0.75,16.0,1.0,0.0,20.0,0.0,4.0,1.0,28.31,9.19,2389.35,0.09,53.0,0.11,132.74,260.07,0.25,3.0,6.0,14.0,0.14,21.0,32.0,16.0,14.0,28.0,0.0,20.0,1.0
3.0,35.0,4.0,26.0,8.0,68.0,18.0,0.19,34.0,6.0,0.33,77.0,18.0,1.0,70.0,0.0,18.0,1.0,27.44,53.24,77776.02,0.49,263.0,0.02,4320.89,1460.86,1.0,17.0,34.0,61.0,0.17,121.0,142.0,25.0,22.0,109.0,32.68,96.0,1.0
214.0,131.0,32.0,9.0,259.0,190.0,66.0,0.07,60.0,30.0,0.45,400.0,37.0,0.55,975.0,0.0,7.0,0.11,559.47,62.93,2215667.45,11.74,4477.0,0.02,123092.66,35207.96,0.56,65.0,95.0,336.0,0.05,1707.0,2770.0,217.0,16.0,1459.0,21.56,984.0,1.0
4.0,63.0,6.0,0.0,0.0,114.0,32.0,0.28,52.0,12.0,0.38,138.0,13.0,0.39,114.0,0.0,28.0,0.88,97.68,28.65,80196.9,0.93,444.0,0.03,4455.38,2798.88,0.41,31.0,57.0,108.0,0.26,209.0,235.0,62.0,17.0,122.0,0.0,114.0,1.0
1.0,3.0,4.0,1.0,12.0,4.0,2.0,0.17,2.0,2.0,1.0,9.0,1.0,0.0,11.0,0.0,2.0,1.0,25.76,8.08,1680.68,0.07,46.0,0.12,93.37,208.08,0.5,1.0,2.0,9.0,0.06,21.0,25.0,13.0,10.0,31.0,54.17,12.0,1.0
65.0,71.0,4.0,92.0,142.0,92.0,42.0,0.11,42.0,13.0,0.31,151.0,12.0,0.27,283.0,0.0,41.0,0.98,76.73,101.71,793650.29,2.6,1124.0,0.01,44091.68,7803.39,0.29,25.0,46.0,111.0,0.07,455.0,669.0,85.0,38.0,584.0,45.26,375.0,1.0
31.0,35.0,9.0,34.0,58.0,48.0,20.0,0.17,20.0,8.0,0.4,69.0,13.0,0.63,87.0,0.0,9.0,0.45,45.97,41.17,77917.49,0.63,302.0,0.02,4328.75,1892.57,0.65,14.0,24.0,51.0,0.09,129.0,173.0,47.0,30.0,212.0,51.4,121.0,1.0
4.0,3.0,2.0,0.0,2.0,4.0,2.0,0.14,2.0,1.0,0.5,10.0,1.0,0.0,14.0,0.0,2.0,1.0,54.22,4.42,1059.83,0.08,51.0,0.23,58.88,239.72,0.5,1.0,2.0,10.0,0.09,24.0,27.0,19.0,7.0,22.0,12.5,14.0,1.0
10.0,5.0,5.0,18.0,5.0,8.0,3.0,0.08,4.0,3.0,1.0,19.0,1.0,0.0,19.0,5.0,3.0,1.0,47.29,18.0,15322.27,0.28,155.0,0.06,851.24,851.24,0.33,2.0,4.0,18.0,0.05,72.0,83.0,30.0,15.0,59.0,54.76,37.0,1.0
10.0,11.0,4.0,1.0,6.0,16.0,6.0,0.18,8.0,5.0,0.83,24.0,1.0,0.0,32.0,0.0,5.0,0.83,33.14,17.39,10016.44,0.19,109.0,0.06,556.47,576.11,0.17,4.0,8.0,20.0,0.12,45.0,64.0,22.0,17.0,52.0,17.95,33.0,1.0
7.0,11.0,4.0,13.0,6.0,20.0,6.0,0.15,10.0,5.0,0.83,25.0,1.0,0.0,26.0,0.0,6.0,1.0,64.14,8.88,5061.35,0.19,105.0,0.11,281.19,569.76,0.17,5.0,10.0,21.0,0.11,41.0,64.0,30.0,13.0,54.0,42.22,39.0,1.0
10.0,1.0,1.0,0.0,11.0,0.0,1.0,0.03,0.0,1.0,1.0,6.0,1.0,0.0,30.0,0.0,1.0,1.0,48.99,15.68,12036.84,0.26,155.0,0.06,668.71,767.9,1.0,0.0,0.0,7.0,0.02,57.0,98.0,20.0,11.0,53.0,26.83,30.0,1.0
2.0,3.0,2.0,1.0,0.0,4.0,2.0,0.17,2.0,1.0,0.5,8.0,1.0,0.0,11.0,1.0,2.0,1.0,23.47,9.55,2138.26,0.07,51.0,0.1,118.79,224.01,0.5,1.0,2.0,8.0,0.13,21.0,30.0,11.0,10.0,16.0,8.33,12.0,1.0
2.0,5.0,2.0,3.0,0.0,8.0,3.0,0.23,4.0,3.0,1.0,11.0,1.0,0.0,10.0,0.0,2.0,0.67,15.04,9.43,1336.76,0.05,34.0,0.11,74.26,141.78,0.33,2.0,4.0,10.0,0.18,12.0,22.0,7.0,11.0,17.0,23.08,13.0,1.0
8.0,15.0,5.0,18.0,3.0,28.0,8.0,0.16,14.0,6.0,0.75,34.0,1.0,0.0,33.0,0.0,8.0,1.0,79.72,9.93,7861.76,0.26,141.0,0.1,436.76,791.67,0.13,7.0,14.0,28.0,0.13,55.0,86.0,36.0,13.0,64.0,38.89,51.0,1.0
36.0,153.0,5.0,39.0,14.0,180.0,102.0,0.29,80.0,17.0,0.17,279.0,32.0,0.31,308.0,0.0,29.0,0.28,46.77,132.28,818318.31,2.06,847.0,0.01,45462.13,6186.3,0.31,50.0,90.0,179.0,0.26,316.0,531.0,86.0,72.0,399.0,14.68,347.0,1.0
23.0,49.0,5.0,1.0,4.0,94.0,25.0,0.16,46.0,21.0,0.84,107.0,1.0,0.0,159.0,0.0,21.0,0.84,71.56,61.82,273481.56,1.47,717.0,0.02,15193.42,4423.84,0.04,24.0,47.0,84.0,0.13,281.0,436.0,50.0,22.0,189.0,3.05,160.0,1.0
1.0,3.0,3.0,2.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,7.0,1.0,0.0,8.0,0.0,2.0,1.0,13.88,6.4,568.39,0.03,24.0,0.16,31.58,88.81,0.5,1.0,2.0,7.0,0.15,8.0,16.0,5.0,8.0,13.0,20.0,10.0,1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.18,2.0,1.0,0.5,6.0,1.0,0.0,11.0,0.0,2.0,1.0,17.72,3.0,159.45,0.02,16.0,0.33,8.86,53.15,0.5,1.0,2.0,6.0,0.14,6.0,10.0,5.0,5.0,14.0,0.0,11.0,1.0
60.0,405.0,6.0,19.0,59.0,544.0,203.0,0.35,158.0,29.0,0.14,588.0,144.0,0.71,561.0,0.0,7.0,0.03,165.14,99.88,1647308.35,5.5,2360.0,0.01,91517.13,16493.3,0.71,193.0,340.0,387.0,0.29,815.0,1545.0,102.0,25.0,701.0,12.21,580.0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,15.0,2.0,60.0,0.01,10.0,0.5,3.33,30.0,1.0,0.0,0.0,2.0,0.17,4.0,6.0,4.0,4.0,6.0,25.0,3.0,1.0
20.0,33.0,3.0,8.0,16.0,52.0,17.0,0.14,20.0,8.0,0.47,61.0,9.0,0.5,111.0,0.0,5.0,0.29,55.26,44.84,111104.84,0.83,423.0,0.02,6172.49,2477.93,0.53,16.0,31.0,46.0,0.11,158.0,265.0,37.0,21.0,157.0,17.78,119.0,1.0
6.0,7.0,4.0,0.0,12.0,8.0,4.0,0.2,2.0,2.0,0.5,13.0,4.0,1.0,20.0,0.0,4.0,1.0,47.39,10.75,5476.95,0.17,101.0,0.09,304.28,509.48,1.0,3.0,4.0,11.0,0.1,43.0,58.0,22.0,11.0,41.0,37.5,20.0,1.0
29.0,35.0,11.0,7.0,61.0,48.0,18.0,0.09,16.0,9.0,0.5,116.0,15.0,0.82,190.0,0.0,12.0,0.67,65.25,80.64,424289.82,1.75,906.0,0.01,23571.66,5261.46,0.83,16.0,25.0,100.0,0.06,370.0,536.0,39.0,17.0,289.0,26.36,197.0,1.0
5.0,3.0,3.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,7.0,1.0,0.0,9.0,0.0,2.0,1.0,27.54,5.09,713.65,0.05,33.0,0.2,39.65,140.18,0.5,1.0,2.0,7.0,0.13,14.0,19.0,11.0,8.0,16.0,0.0,9.0,1.0
5.0,11.0,5.0,1.0,4.0,20.0,6.0,0.21,10.0,6.0,1.0,24.0,1.0,0.0,28.0,0.0,6.0,1.0,44.65,11.43,5831.8,0.17,103.0,0.09,323.99,510.28,0.17,5.0,10.0,20.0,0.15,48.0,55.0,21.0,10.0,40.0,15.15,29.0,1.0
11.0,13.0,3.0,13.0,7.0,22.0,7.0,0.12,10.0,3.0,0.43,26.0,1.0,0.0,47.0,0.0,6.0,0.86,76.35,23.76,43102.16,0.6,298.0,0.04,2394.56,1814.06,0.14,6.0,11.0,21.0,0.09,132.0,166.0,50.0,18.0,80.0,29.85,60.0,1.0
1.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,17.41,7.0,852.85,0.04,32.0,0.14,47.38,121.84,0.5,1.0,2.0,6.0,0.12,14.0,18.0,7.0,7.0,17.0,7.14,13.0,1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,7.0,1.0,0.0,6.0,0.0,2.0,1.0,9.25,7.2,479.58,0.02,18.0,0.14,26.64,66.61,0.5,1.0,2.0,7.0,0.22,9.0,9.0,5.0,8.0,9.0,0.0,6.0,1.0
4.0,3.0,43.0,0.0,10.0,4.0,2.0,0.03,2.0,2.0,1.0,50.0,1.0,0.0,58.0,0.0,2.0,1.0,153.4,9.84,14840.71,0.5,247.0,0.1,824.48,1508.81,0.5,1.0,2.0,50.0,0.03,150.0,97.0,61.0,8.0,74.0,14.71,58.0,1.0
6.0,5.0,0.0,4.0,6.0,8.0,3.0,0.25,4.0,1.0,0.33,12.0,1.0,0.0,8.0,0.0,1.0,0.33,14.15,17.6,4384.57,0.08,53.0,0.06,243.59,249.12,0.33,2.0,4.0,11.0,0.12,22.0,31.0,10.0,16.0,26.0,55.56,12.0,1.0
59.0,97.0,8.0,13.0,85.0,164.0,49.0,0.12,68.0,29.0,0.59,198.0,24.0,0.48,399.0,0.0,25.0,0.51,122.24,87.35,932608.14,3.56,1587.0,0.01,51811.56,10677.21,0.49,48.0,82.0,151.0,0.09,566.0,1021.0,81.0,25.0,558.0,19.72,412.0,1.0
9.0,54.0,8.0,2.0,20.0,80.0,30.0,0.23,36.0,23.0,0.77,104.0,9.0,0.28,130.0,0.0,24.0,0.8,64.2,45.08,130474.63,0.96,454.0,0.02,7248.59,2894.27,0.3,22.0,42.0,76.0,0.18,187.0,267.0,56.0,27.0,163.0,14.47,132.0,1.0
5.0,19.0,1.0,0.0,1.0,16.0,10.0,0.59,2.0,7.0,0.7,25.0,10.0,1.0,17.0,0.0,9.0,0.9,25.81,11.92,3665.59,0.1,68.0,0.08,203.64,307.6,1.0,7.0,13.0,17.0,0.36,26.0,42.0,12.0,11.0,28.0,5.56,17.0,1.0
5.0,3.0,2.0,0.0,2.0,4.0,1.0,0.11,2.0,1.0,1.0,8.0,1.0,0.0,9.0,1.0,1.0,1.0,33.89,4.85,795.9,0.05,38.0,0.21,44.22,164.23,1.0,1.0,2.0,8.0,0.05,18.0,20.0,13.0,7.0,19.0,18.18,9.0,1.0
1.0,5.0,2.0,3.0,16.0,8.0,3.0,0.14,4.0,2.0,0.67,12.0,1.0,0.0,18.0,0.0,3.0,1.0,20.0,13.0,3380.73,0.09,56.0,0.08,187.82,260.06,0.33,2.0,4.0,11.0,0.07,24.0,32.0,12.0,13.0,44.0,51.35,21.0,1.0
9.0,29.0,3.0,1.0,8.0,44.0,15.0,0.22,18.0,5.0,0.33,51.0,9.0,0.57,66.0,0.0,13.0,0.87,41.35,34.0,47798.56,0.47,238.0,0.03,2655.48,1405.84,0.6,13.0,25.0,38.0,0.17,102.0,136.0,36.0,24.0,86.0,12.0,67.0,1.0
5.0,31.0,0.0,11.0,11.0,48.0,16.0,0.36,18.0,1.0,0.06,50.0,12.0,0.73,34.0,0.0,14.0,0.88,18.94,38.08,27457.39,0.24,150.0,0.03,1525.41,721.1,0.75,15.0,24.0,36.0,0.25,66.0,84.0,13.0,15.0,64.0,39.29,45.0,1.0
5.0,17.0,0.0,1.0,3.0,26.0,9.0,0.32,10.0,1.0,0.11,26.0,1.0,0.0,27.0,0.0,8.0,0.89,18.09,22.08,8817.76,0.13,84.0,0.05,489.88,399.41,0.11,8.0,13.0,19.0,0.23,41.0,43.0,13.0,14.0,39.0,12.9,28.0,1.0
12.0,13.0,0.0,12.0,9.0,24.0,7.0,0.15,12.0,1.0,0.14,27.0,1.0,0.0,36.0,1.0,2.0,0.29,27.19,26.0,18382.41,0.24,128.0,0.04,1021.25,707.02,0.14,6.0,12.0,22.0,0.1,52.0,76.0,23.0,23.0,71.0,36.84,48.0,1.0
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,6.0,1.0,0.0,8.0,0.0,2.0,1.0,19.46,7.5,1094.61,0.05,35.0,0.13,60.81,145.95,0.5,1.0,2.0,6.0,0.2,15.0,20.0,9.0,9.0,10.0,0.0,8.0,1.0
6.0,1.0,2.0,0.0,4.0,0.0,1.0,0.04,0.0,1.0,1.0,6.0,1.0,0.0,28.0,0.0,1.0,1.0,38.7,23.22,20870.43,0.3,185.0,0.04,1159.47,898.73,1.0,0.0,0.0,7.0,0.03,76.0,109.0,18.0,11.0,40.0,12.5,28.0,1.0
3.0,5.0,2.0,4.0,1.0,0.0,4.0,0.24,0.0,4.0,1.0,10.0,1.0,0.0,13.0,0.0,4.0,1.0,29.72,9.6,2738.82,0.1,60.0,0.1,152.16,285.29,0.25,0.0,0.0,8.0,0.1,24.0,36.0,15.0,12.0,42.0,27.78,17.0,1.0
4.0,7.0,2.0,1.0,1.0,12.0,4.0,0.27,6.0,3.0,0.75,17.0,1.0,0.0,14.0,0.0,4.0,1.0,21.78,10.38,2348.77,0.08,50.0,0.1,130.49,226.18,0.25,3.0,6.0,15.0,0.18,27.0,23.0,13.0,10.0,22.0,12.5,15.0,1.0
7.0,98.0,15.0,56.0,165.0,76.0,78.0,0.21,36.0,75.0,0.96,253.0,1.0,0.0,311.0,0.0,77.0,0.99,67.04,172.23,1988772.19,3.85,1489.0,0.01,110487.34,11547.03,0.01,20.0,38.0,177.0,0.14,661.0,828.0,142.0,74.0,542.0,41.54,367.0,1.0
194.0,111.0,28.0,2.0,161.0,162.0,56.0,0.11,52.0,26.0,0.46,371.0,31.0,0.55,517.0,0.0,22.0,0.39,431.57,72.36,2259445.07,10.41,4013.0,0.01,125524.73,31226.6,0.55,55.0,81.0,317.0,0.06,1624.0,2389.0,202.0,18.0,876.0,23.97,519.0,1.0
32.0,79.0,27.0,28.0,74.0,116.0,43.0,0.18,46.0,34.0,0.79,223.0,21.0,0.48,208.0,0.0,36.0,0.84,60.95,117.61,843015.6,2.39,1072.0,0.01,46834.2,7167.93,0.49,35.0,58.0,182.0,0.12,386.0,686.0,64.0,39.0,345.0,32.9,236.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.01,0.0,1.0,0.0,1.0,78.0,0.0,1.0,1.0
2.0,3.0,2.0,1.0,2.0,4.0,2.0,0.25,2.0,2.0,1.0,6.0,1.0,0.0,7.0,0.0,2.0,1.0,18.0,6.0,648.0,0.04,27.0,0.17,36.0,108.0,0.5,1.0,2.0,6.0,0.14,12.0,15.0,8.0,8.0,14.0,30.0,8.0,1.0
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,2.0,1.0,9.71,8.0,621.67,0.03,21.0,0.13,34.54,77.71,0.5,1.0,2.0,6.0,0.17,10.0,11.0,5.0,8.0,12.0,0.0,6.0,1.0
5.0,21.0,7.0,8.0,25.0,34.0,11.0,0.18,14.0,8.0,0.73,42.0,5.0,0.4,54.0,0.0,10.0,0.91,55.12,25.72,36461.36,0.47,240.0,0.04,2025.63,1417.65,0.45,10.0,17.0,33.0,0.12,111.0,129.0,41.0,19.0,95.0,37.93,62.0,1.0
260.0,37.0,8.0,11.0,28.0,72.0,19.0,0.1,36.0,17.0,0.89,84.0,1.0,0.0,183.0,0.0,14.0,0.74,101.25,35.75,129435.43,1.21,583.0,0.03,7190.86,3620.11,0.05,18.0,36.0,67.0,0.04,207.0,376.0,55.0,19.0,485.0,17.57,194.0,1.0
3.0,33.0,2.0,1.0,11.0,54.0,17.0,0.27,22.0,11.0,0.65,59.0,12.0,0.69,63.0,0.0,12.0,0.71,44.9,26.35,31175.41,0.39,213.0,0.04,1731.97,1183.13,0.71,16.0,27.0,44.0,0.21,93.0,120.0,30.0,17.0,80.0,16.0,64.0,1.0
316.0,107.0,29.0,8.0,358.0,156.0,54.0,0.03,50.0,25.0,0.46,484.0,30.0,0.55,1584.0,0.0,5.0,0.09,1011.08,65.5,4337591.21,22.07,7731.0,0.02,240977.31,66224.16,0.56,53.0,78.0,432.0,0.02,2972.0,4759.0,363.0,16.0,2268.0,18.77,1592.0,1.0
6.0,12.0,2.0,1.0,10.0,16.0,7.0,0.17,8.0,7.0,1.0,28.0,1.0,0.0,41.0,0.0,7.0,1.0,37.15,19.83,14600.75,0.25,146.0,0.05,811.15,736.48,0.14,4.0,8.0,23.0,0.11,61.0,85.0,20.0,13.0,61.0,21.15,42.0,1.0
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.08,0.0,1.0,1.0,12.0,1.0,0.0,13.0,0.0,0.0,0.0,49.62,8.88,3916.66,0.15,102.0,0.11,217.59,440.84,1.0,0.0,0.0,13.0,0.06,33.0,69.0,13.0,7.0,18.0,7.14,13.0,1.0
77.0,159.0,11.0,50.0,46.0,188.0,105.0,0.17,82.0,89.0,0.85,398.0,14.0,0.13,578.0,0.0,102.0,0.97,55.39,347.12,6674292.65,6.41,2535.0,0.0,370794.05,19227.88,0.13,53.0,102.0,295.0,0.14,1083.0,1452.0,117.0,75.0,753.0,14.24,628.0,1.0
11.0,34.0,7.0,33.0,3.0,52.0,21.0,0.15,22.0,7.0,0.33,77.0,1.0,0.0,103.0,0.0,15.0,0.71,40.31,58.71,138949.53,0.79,404.0,0.02,7719.42,2366.62,0.05,15.0,26.0,58.0,0.14,155.0,249.0,33.0,25.0,154.0,25.9,136.0,1.0
0.0,7.0,3.0,2.0,4.0,14.0,4.0,0.18,6.0,4.0,1.0,15.0,1.0,0.0,20.0,0.0,4.0,1.0,20.3,12.27,3057.42,0.08,53.0,0.08,169.86,249.12,0.25,4.0,7.0,13.0,0.13,18.0,35.0,11.0,15.0,32.0,23.08,22.0,1.0
3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.15,0.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,20.27,7.15,1036.36,0.05,33.0,0.14,57.58,144.95,0.5,0.0,0.0,6.0,0.1,13.0,20.0,10.0,11.0,20.0,0.0,13.0,1.0
1.0,7.0,2.0,3.0,13.0,10.0,4.0,0.18,4.0,2.0,0.5,13.0,3.0,0.67,19.0,0.0,3.0,0.75,21.49,14.0,4211.59,0.1,64.0,0.07,233.98,300.83,0.75,3.0,5.0,11.0,0.1,28.0,36.0,13.0,13.0,41.0,45.71,22.0,1.0
7.0,7.0,4.0,17.0,3.0,12.0,4.0,0.14,6.0,3.0,0.75,17.0,1.0,0.0,11.0,0.0,4.0,1.0,56.43,8.56,4130.7,0.16,92.0,0.12,229.48,482.81,0.25,3.0,6.0,15.0,0.03,42.0,50.0,27.0,11.0,128.0,64.51,28.0,1.0
0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,10.8,2.5,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,4.0,0.25,3.0,6.0,3.0,5.0,4.0,0.0,2.0,1.0
