l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
-1.0,3.0,41.0,0.05,63.0,21.0,1.0,46.0,0.0,2.0,0.1,109.88,12.14,1.0,16192.96,0.44,234.0,0.08,899.61,1333.9,1.0,20.0,21.0,44.0,0.0,0.4,116.0,118.0,43.0,9.0,52.0,2.13,46.0,,1.0,42.0,21.0,0.46,2.0,1.0
-1.0,3.0,3.0,1.0,6.0,1.0,0.0,6.0,1.0,2.0,1.0,21.94,5.83,2.0,746.67,0.04,32.0,0.17,41.48,128.0,0.5,1.0,2.0,6.0,2.0,0.15,15.0,17.0,9.0,7.0,13.0,25.0,8.0,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,2.0,19.0,0.1,22.0,10.0,1.0,18.0,0.0,4.0,0.4,29.77,12.0,0.0,4286.8,0.12,76.0,0.08,238.16,357.23,1.0,9.0,25.0,14.0,1.0,0.37,24.0,52.0,13.0,13.0,27.0,21.74,19.0,,4.0,20.0,10.0,0.53,2.0,1.0
-1.0,0.0,5.0,0.33,10.0,1.0,0.0,13.0,0.0,3.0,1.0,24.18,4.29,0.0,444.05,0.03,28.0,0.23,24.67,103.61,0.33,2.0,4.0,9.0,0.0,0.13,10.0,18.0,7.0,6.0,24.0,31.58,13.0,,6.0,8.0,3.0,0.23,4.0,1.0
-1.0,21.0,8.0,1.0,28.0,1.0,0.0,39.0,0.0,5.0,1.0,41.02,25.9,5.0,27529.73,0.35,204.0,0.04,1529.43,1062.73,0.2,2.0,4.0,25.0,1.0,0.06,68.0,136.0,21.0,16.0,77.0,26.42,40.0,,13.0,8.0,5.0,0.13,4.0,5.0
-1.0,2.0,5.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,26.53,12.27,1.0,3994.03,0.11,71.0,0.08,221.89,325.53,0.33,6.0,8.0,9.0,22.0,0.07,29.0,42.0,13.0,11.0,42.0,70.97,31.0,,0.0,16.0,3.0,0.1,4.0,2.0
-1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,1.0,1.0,6.92,2.75,0.0,52.3,0.01,12.0,0.36,2.91,19.02,1.0,0.0,0.0,2.0,0.0,0.07,11.0,1.0,2.0,1.0,15.0,0.0,13.0,,0.0,0.0,1.0,0.08,0.0,1.0
-1.0,6.0,17.0,0.56,34.0,7.0,0.75,79.0,0.0,9.0,1.0,52.48,32.46,2.0,55302.23,0.57,285.0,0.03,3072.35,1703.52,0.78,8.0,15.0,27.0,1.0,0.1,121.0,164.0,41.0,22.0,93.0,7.06,80.0,,5.0,30.0,9.0,0.11,14.0,5.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,7.74,1.5,0.0,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,2.0,0.0,0.2,2.0,3.0,2.0,3.0,5.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,10.8,2.5,0.0,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,2.0,0.0,0.14,3.0,6.0,3.0,5.0,7.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,2.0,11.0,0.5,20.0,6.0,1.0,24.0,0.0,4.0,0.67,19.24,26.13,1.0,13132.25,0.17,98.0,0.04,729.57,502.67,1.0,5.0,9.0,16.0,3.0,0.18,44.0,54.0,16.0,19.0,33.0,17.24,27.0,,2.0,18.0,6.0,0.22,8.0,3.0
-1.0,1.0,5.0,0.33,13.0,1.0,0.0,9.0,0.0,0.0,0.0,11.8,10.0,1.0,1180.28,0.04,31.0,0.1,65.57,118.03,0.33,2.0,4.0,12.0,1.0,0.23,15.0,16.0,6.0,8.0,13.0,10.0,10.0,,0.0,8.0,3.0,0.3,4.0,1.0
-1.0,1.0,9.0,0.6,15.0,5.0,1.0,14.0,0.0,4.0,0.8,15.76,19.09,1.0,5743.08,0.1,64.0,0.05,319.06,300.83,1.0,4.0,6.0,12.0,4.0,0.24,28.0,36.0,11.0,15.0,21.0,22.22,18.0,,0.0,12.0,5.0,0.28,4.0,3.0
-1.0,70.0,15.0,0.25,109.0,1.0,0.0,154.0,0.0,2.0,0.25,71.48,75.17,44.0,403919.33,1.79,957.0,0.01,22439.96,5373.28,0.13,7.0,14.0,103.0,2.0,0.03,283.0,674.0,32.0,17.0,306.0,34.19,156.0,,78.0,28.0,8.0,0.05,14.0,2.0
-1.0,0.0,1.0,1.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,6.05,10.67,3.0,688.74,0.02,23.0,0.09,38.26,64.56,1.0,0.0,0.0,5.0,0.0,0.06,16.0,7.0,3.0,4.0,16.0,0.0,15.0,,0.0,0.0,1.0,0.07,0.0,1.0
-1.0,3.0,5.0,0.33,11.0,1.0,0.0,13.0,0.0,3.0,1.0,27.01,5.6,2.0,846.92,0.05,37.0,0.18,47.05,151.24,0.33,2.0,4.0,10.0,1.0,0.16,16.0,21.0,10.0,7.0,19.0,7.14,14.0,,0.0,8.0,3.0,0.21,4.0,1.0
-1.0,1.0,5.0,1.0,11.0,1.0,0.0,26.0,0.0,3.0,1.0,31.95,16.58,2.0,8781.23,0.18,105.0,0.06,487.85,529.66,0.33,2.0,4.0,10.0,0.0,0.09,45.0,60.0,19.0,14.0,32.0,10.34,26.0,,3.0,8.0,3.0,0.12,4.0,3.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,5.33,1.5,0.0,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.0,0.2,1.0,3.0,1.0,3.0,5.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,4.0,47.0,0.04,51.0,24.0,1.0,24.0,0.0,17.0,0.71,41.25,23.43,2.0,22639.48,0.32,177.0,0.04,1257.75,966.32,1.0,22.0,455.0,29.0,0.0,0.59,82.0,95.0,28.0,16.0,41.0,27.27,24.0,,9.0,46.0,24.0,1.0,2.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,27.47,1.5,0.0,61.81,0.01,13.0,0.67,3.43,41.21,1.0,0.0,0.0,2.0,0.0,0.17,6.0,7.0,6.0,3.0,6.0,0.0,4.0,,0.0,0.0,1.0,0.25,0.0,1.0
-1.0,1.0,3.0,0.5,5.0,1.0,0.0,7.0,0.0,2.0,1.0,13.45,3.6,0.0,174.36,0.02,14.0,0.28,9.69,48.43,0.5,1.0,2.0,5.0,0.0,0.18,6.0,8.0,5.0,6.0,11.0,12.5,7.0,,1.0,4.0,2.0,0.29,2.0,1.0
-1.0,3.0,13.0,0.43,19.0,7.0,1.0,14.0,0.0,6.0,0.86,20.82,11.88,2.0,2936.14,0.08,52.0,0.08,163.12,247.25,1.0,6.0,11.0,14.0,1.0,0.26,19.0,33.0,12.0,15.0,27.0,36.36,15.0,,7.0,16.0,7.0,0.47,4.0,3.0
-1.0,0.0,3.0,1.0,6.0,1.0,0.0,22.0,0.0,2.0,1.0,32.54,18.67,1.0,11336.79,0.2,102.0,0.05,629.82,607.33,0.5,0.0,0.0,6.0,0.0,0.07,35.0,67.0,30.0,32.0,27.0,12.0,22.0,,3.0,0.0,2.0,0.09,0.0,2.0
-1.0,17.0,25.0,0.92,74.0,9.0,0.67,85.0,1.0,11.0,0.85,71.32,33.52,11.0,80130.7,0.8,385.0,0.03,4451.71,2390.64,0.69,12.0,24.0,63.0,0.0,0.11,181.0,204.0,54.0,20.0,115.0,10.53,85.0,,10.0,48.0,13.0,0.15,24.0,12.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,3.0,0.0,72.0,0.01,8.0,0.33,4.0,24.0,1.0,0.0,0.0,2.0,0.0,0.25,2.0,6.0,2.0,6.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,7.0,19.0,0.4,30.0,6.0,0.56,59.0,0.0,9.0,0.9,54.96,26.0,2.0,37155.51,0.48,245.0,0.04,2064.19,1429.06,0.6,9.0,14.0,22.0,0.0,0.13,104.0,141.0,38.0,19.0,78.0,4.84,59.0,,3.0,28.0,10.0,0.17,10.0,4.0
-1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,10.44,3.5,2.0,127.89,0.01,11.0,0.29,7.11,36.54,1.0,0.0,0.0,4.0,0.0,0.2,3.0,8.0,3.0,7.0,5.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,8.0,3.0,1.0,13.0,1.0,0.0,17.0,0.0,1.0,0.5,22.94,9.44,6.0,2046.09,0.07,51.0,0.11,113.67,216.64,0.5,1.0,2.0,13.0,0.0,0.04,17.0,34.0,9.0,10.0,48.0,55.26,17.0,,21.0,4.0,2.0,0.12,2.0,2.0
-1.0,10.0,15.0,0.88,35.0,1.0,0.0,48.0,0.0,5.0,0.63,49.74,16.0,5.0,12732.54,0.27,141.0,0.06,707.36,795.78,0.13,7.0,14.0,29.0,6.0,0.09,68.0,73.0,34.0,16.0,91.0,39.24,54.0,,25.0,28.0,8.0,0.15,14.0,7.0
-1.0,4.0,9.0,0.4,25.0,1.0,0.0,39.0,0.0,5.0,1.0,30.74,11.6,5.0,4136.75,0.12,75.0,0.09,229.82,356.62,0.2,4.0,8.0,22.0,0.0,0.09,29.0,46.0,15.0,12.0,56.0,22.0,39.0,,11.0,16.0,5.0,0.13,8.0,2.0
-1.0,1.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,1.0,62.27,1.11,1.0,76.88,0.02,20.0,0.9,4.27,69.19,1.0,0.0,0.0,3.0,0.0,0.11,10.0,10.0,9.0,2.0,9.0,0.0,6.0,,0.0,0.0,1.0,0.17,0.0,1.0
-1.0,7.0,21.0,0.45,38.0,8.0,0.7,56.0,0.0,11.0,1.0,59.02,17.79,2.0,18684.19,0.35,196.0,0.06,1038.01,1050.08,0.73,10.0,17.0,29.0,4.0,0.13,86.0,110.0,29.0,12.0,87.0,22.22,60.0,,12.0,34.0,11.0,0.18,14.0,5.0
-1.0,2.0,11.0,0.17,18.0,1.0,0.0,20.0,0.0,5.0,0.83,26.69,7.77,0.0,1612.47,0.07,48.0,0.13,89.58,207.45,0.17,5.0,10.0,14.0,0.0,0.22,19.0,29.0,11.0,9.0,27.0,9.09,20.0,,2.0,20.0,6.0,0.3,10.0,1.0
-1.0,10.0,37.0,0.05,52.0,17.0,0.89,32.0,0.0,4.0,0.21,25.01,38.18,3.0,36464.5,0.32,176.0,0.03,2025.81,955.02,0.89,18.0,42.0,35.0,3.0,0.29,80.0,96.0,22.0,21.0,65.0,39.62,35.0,,18.0,48.0,19.0,0.54,12.0,1.0
-1.0,3.0,5.0,0.33,10.0,1.0,0.0,10.0,0.0,3.0,1.0,12.67,10.0,0.0,1267.11,0.04,31.0,0.1,70.4,126.71,0.33,2.0,4.0,9.0,1.0,0.18,14.0,17.0,7.0,10.0,17.0,9.09,11.0,,0.0,8.0,3.0,0.27,4.0,1.0
-1.0,12.0,19.0,0.93,40.0,1.0,0.0,62.0,0.0,12.0,0.86,33.3,42.05,13.0,58872.9,0.47,238.0,0.02,3270.72,1400.07,0.07,4.0,8.0,28.0,3.0,0.17,87.0,151.0,30.0,29.0,81.0,7.46,65.0,,2.0,16.0,14.0,0.22,8.0,13.0
-1.0,47.0,5.0,0.67,51.0,3.0,1.0,185.0,0.0,2.0,0.67,162.41,38.16,4.0,236511.26,2.07,995.0,0.03,13139.51,6197.67,1.0,2.0,3.0,50.0,0.0,0.01,364.0,631.0,62.0,13.0,235.0,0.54,185.0,,1.0,6.0,3.0,0.02,2.0,2.0
-1.0,2.0,9.0,0.6,16.0,4.0,0.75,19.0,0.0,2.0,0.4,27.91,11.5,3.0,3690.89,0.11,70.0,0.09,205.05,320.95,0.8,4.0,6.0,13.0,1.0,0.13,23.0,47.0,12.0,12.0,39.0,45.71,20.0,,15.0,12.0,5.0,0.25,4.0,3.0
-1.0,2.0,7.0,0.25,9.0,1.0,0.0,8.0,3.0,4.0,1.0,22.78,6.36,0.0,922.39,0.05,33.0,0.16,51.24,144.95,0.25,3.0,4.0,7.0,1.0,0.27,14.0,19.0,11.0,10.0,15.0,11.11,9.0,,0.0,8.0,4.0,0.44,2.0,1.0
-1.0,1.0,3.0,0.5,6.0,1.0,0.0,5.0,1.0,2.0,1.0,10.95,6.0,0.0,394.38,0.02,19.0,0.17,21.91,65.73,0.5,1.0,2.0,6.0,1.0,0.2,10.0,9.0,5.0,6.0,10.0,28.57,6.0,,1.0,4.0,2.0,0.33,2.0,1.0
-1.0,4.0,11.0,1.0,31.0,1.0,0.0,39.0,0.0,1.0,1.0,68.62,11.66,8.0,9324.09,0.27,144.0,0.09,518.01,799.86,1.0,4.0,8.0,27.0,0.0,0.02,68.0,76.0,35.0,12.0,48.0,7.14,39.0,,3.0,16.0,1.0,0.03,8.0,1.0
-1.0,10.0,7.0,0.75,14.0,1.0,0.0,36.0,0.0,3.0,0.75,26.59,41.0,1.0,44690.0,0.36,218.0,0.02,2482.78,1090.0,0.25,3.0,5.0,12.0,2.0,0.04,82.0,136.0,16.0,16.0,89.0,53.25,38.0,,39.0,10.0,4.0,0.11,4.0,3.0
-1.0,28.0,25.0,0.69,68.0,4.0,0.25,51.0,0.0,5.0,0.38,100.18,13.08,25.0,17127.51,0.44,213.0,0.08,951.53,1309.9,0.31,12.0,21.0,57.0,3.0,0.09,77.0,136.0,53.0,18.0,146.0,56.03,54.0,,62.0,38.0,13.0,0.24,14.0,9.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.2,2.5,0.0,38.77,0.01,6.0,0.4,2.15,15.51,1.0,0.0,0.0,2.0,1.0,0.25,1.0,5.0,1.0,5.0,4.0,50.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,21.45,4.95,0.0,525.68,0.04,25.0,0.2,29.2,106.2,1.0,0.0,0.0,2.0,0.0,0.08,11.0,14.0,10.0,9.0,13.0,50.0,3.0,,3.0,0.0,1.0,0.33,0.0,1.0
-1.0,1.0,7.0,0.25,12.0,3.0,0.67,11.0,0.0,0.0,0.0,20.37,7.0,1.0,998.37,0.05,33.0,0.14,55.46,142.62,0.75,3.0,5.0,10.0,1.0,0.25,14.0,19.0,10.0,10.0,16.0,15.38,12.0,,1.0,10.0,4.0,0.33,4.0,1.0
-1.0,21.0,69.0,0.49,193.0,6.0,0.15,155.0,0.0,10.0,0.29,96.83,50.83,26.0,250206.08,1.64,762.0,0.02,13900.34,4922.09,0.17,34.0,62.0,160.0,4.0,0.16,305.0,457.0,66.0,22.0,213.0,17.11,159.0,,28.0,124.0,35.0,0.22,56.0,17.0
-1.0,12.0,7.0,1.0,36.0,4.0,1.0,34.0,0.0,1.0,0.25,39.81,22.65,20.0,20420.03,0.3,182.0,0.04,1134.45,901.66,1.0,3.0,5.0,34.0,1.0,0.06,55.0,127.0,17.0,14.0,64.0,30.61,35.0,,14.0,10.0,4.0,0.11,4.0,4.0
-1.0,2.0,3.0,1.0,16.0,1.0,0.0,20.0,0.0,2.0,1.0,25.53,14.62,8.0,5460.2,0.12,85.0,0.07,303.34,373.35,0.5,1.0,2.0,16.0,0.0,0.06,39.0,46.0,12.0,9.0,34.0,33.33,20.0,,10.0,4.0,2.0,0.1,2.0,2.0
-1.0,2.0,16.0,0.08,32.0,1.0,0.0,74.0,0.0,11.0,0.85,39.92,17.92,0.0,12813.74,0.24,131.0,0.06,711.87,715.19,0.08,1.0,2.0,21.0,4.0,0.15,43.0,88.0,24.0,20.0,84.0,7.5,78.0,,2.0,4.0,13.0,0.17,2.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,30.67,3.0,1.0,276.0,0.03,23.0,0.33,15.33,92.0,1.0,0.0,0.0,3.0,0.0,0.13,10.0,13.0,10.0,6.0,8.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
-1.0,2.0,1.0,1.0,8.0,1.0,0.0,7.0,0.0,1.0,1.0,27.17,9.38,4.0,2388.32,0.08,58.0,0.11,132.68,254.75,1.0,0.0,0.0,9.0,3.0,0.04,25.0,33.0,12.0,9.0,23.0,58.82,10.0,,7.0,0.0,1.0,0.1,0.0,1.0
-1.0,8.0,13.0,0.63,28.0,4.0,0.43,35.0,0.0,8.0,1.0,30.3,35.19,5.0,37506.78,0.36,187.0,0.03,2083.71,1065.98,0.5,4.0,7.0,22.0,11.0,0.13,76.0,111.0,27.0,25.0,60.0,30.0,46.0,,4.0,14.0,8.0,0.17,6.0,5.0
-1.0,4.0,5.0,0.33,10.0,3.0,1.0,20.0,0.0,3.0,1.0,21.61,7.27,2.0,1143.08,0.05,37.0,0.14,63.5,157.17,1.0,2.0,3.0,9.0,0.0,0.09,20.0,17.0,11.0,8.0,35.0,16.67,20.0,,4.0,6.0,3.0,0.15,2.0,1.0
-1.0,2.0,3.0,0.5,6.0,1.0,0.0,5.0,0.0,2.0,1.0,10.95,6.0,0.0,394.38,0.02,19.0,0.17,21.91,65.73,0.5,1.0,2.0,6.0,1.0,0.18,10.0,9.0,5.0,6.0,11.0,16.67,6.0,,0.0,4.0,2.0,0.33,2.0,1.0
-1.0,2.0,3.0,0.5,6.0,1.0,0.0,7.0,1.0,1.0,0.5,14.43,5.14,1.0,381.76,0.02,19.0,0.19,21.21,74.23,0.5,1.0,2.0,6.0,1.0,0.17,9.0,10.0,7.0,8.0,12.0,12.5,8.0,,0.0,4.0,2.0,0.25,2.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0
-1.0,2.0,9.0,0.2,17.0,1.0,0.0,19.0,0.0,5.0,1.0,7.06,24.0,0.0,4068.29,0.06,49.0,0.04,226.02,169.51,0.2,4.0,8.0,14.0,0.0,0.21,18.0,31.0,3.0,8.0,24.0,5.0,19.0,,1.0,16.0,5.0,0.26,8.0,1.0
-1.0,2.0,5.0,0.67,11.0,1.0,0.0,11.0,0.0,3.0,1.0,20.53,6.5,3.0,867.34,0.04,32.0,0.15,48.19,133.44,0.33,2.0,4.0,10.0,2.0,0.18,13.0,19.0,9.0,9.0,17.0,15.38,13.0,,0.0,8.0,3.0,0.23,4.0,2.0
-1.0,2.0,3.0,1.0,6.0,1.0,0.0,6.0,0.0,2.0,1.0,18.28,5.0,1.0,456.88,0.03,24.0,0.2,25.38,91.38,0.5,1.0,2.0,6.0,3.0,0.13,10.0,14.0,7.0,7.0,15.0,40.0,9.0,,1.0,4.0,2.0,0.22,2.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,7.92,1.0,0.0,7.92,0.0,5.0,1.0,0.44,7.92,1.0,0.0,0.0,2.0,0.0,0.14,4.0,1.0,2.0,1.0,7.0,0.0,6.0,,0.0,0.0,1.0,0.17,0.0,1.0
-1.0,3.0,9.0,0.6,18.0,1.0,0.0,16.0,0.0,0.0,0.0,13.2,11.25,1.0,1670.2,0.05,38.0,0.09,92.79,148.46,0.2,4.0,8.0,15.0,0.0,0.24,15.0,23.0,6.0,9.0,21.0,0.0,16.0,,0.0,16.0,5.0,0.31,8.0,3.0
-1.0,0.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,10.0,3.0,2.0,90.0,0.01,10.0,0.33,5.0,30.0,1.0,0.0,0.0,4.0,0.0,0.13,6.0,4.0,4.0,4.0,8.0,0.0,7.0,,0.0,0.0,1.0,0.14,0.0,1.0
-1.0,1.0,3.0,1.0,6.0,1.0,0.0,6.0,0.0,2.0,1.0,18.28,5.0,1.0,456.88,0.03,24.0,0.2,25.38,91.38,0.5,1.0,2.0,6.0,3.0,0.14,10.0,14.0,7.0,7.0,14.0,40.0,9.0,,1.0,4.0,2.0,0.22,2.0,2.0
-1.0,1.0,7.0,0.5,13.0,1.0,0.0,14.0,0.0,4.0,1.0,20.82,13.38,2.0,3729.37,0.09,60.0,0.07,207.19,278.63,0.25,3.0,5.0,11.0,2.0,0.17,29.0,31.0,13.0,12.0,23.0,26.32,16.0,,3.0,10.0,4.0,0.25,4.0,2.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,14.99,3.0,1.0,134.92,0.01,13.0,0.33,7.5,44.97,1.0,0.0,0.0,3.0,0.0,0.25,5.0,8.0,5.0,6.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,12.6,3.33,3.0,140.0,0.01,14.0,0.3,7.78,42.0,1.0,0.0,0.0,6.0,2.0,0.11,4.0,10.0,3.0,5.0,9.0,40.0,5.0,,0.0,0.0,1.0,0.2,0.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,11.07,4.38,1.0,211.89,0.02,14.0,0.23,11.77,48.43,1.0,0.0,0.0,3.0,0.0,0.25,5.0,9.0,4.0,7.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,8.0,5.0,1.0,25.0,1.0,0.0,24.0,0.0,1.0,0.33,50.46,13.25,11.0,8859.58,0.22,124.0,0.08,492.2,668.65,0.33,2.0,4.0,24.0,3.0,0.05,53.0,71.0,28.0,14.0,57.0,36.84,27.0,,11.0,8.0,3.0,0.11,4.0,3.0
-1.0,0.0,3.0,1.0,8.0,1.0,0.0,5.0,0.0,2.0,1.0,9.67,8.8,2.0,748.97,0.03,23.0,0.11,41.61,85.11,0.5,1.0,2.0,8.0,2.0,0.22,11.0,12.0,5.0,8.0,9.0,28.57,7.0,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,7.0,21.0,0.36,34.0,7.0,0.6,68.0,0.0,11.0,1.0,64.97,24.74,3.0,39779.57,0.54,270.0,0.04,2209.98,1607.63,0.64,10.0,15.0,25.0,0.0,0.13,112.0,158.0,43.0,19.0,87.0,5.56,68.0,,4.0,30.0,11.0,0.16,10.0,4.0
-1.0,9.0,1.0,1.0,9.0,1.0,0.0,28.0,0.0,0.0,0.0,14.07,29.75,2.0,12453.09,0.14,121.0,0.03,691.84,418.59,1.0,0.0,0.0,10.0,0.0,0.02,34.0,87.0,4.0,7.0,46.0,20.0,28.0,,7.0,0.0,1.0,0.04,0.0,1.0
-1.0,9.0,11.0,0.83,24.0,1.0,0.0,42.0,0.0,6.0,1.0,62.46,18.79,3.0,22051.63,0.39,203.0,0.05,1225.09,1173.62,0.17,5.0,10.0,20.0,11.0,0.07,84.0,119.0,38.0,17.0,85.0,41.67,53.0,,19.0,20.0,6.0,0.11,10.0,5.0
-1.0,2.0,1.0,1.0,2.0,1.0,0.0,8.0,0.0,1.0,1.0,58.17,1.64,1.0,155.76,0.03,25.0,0.61,8.65,95.18,1.0,0.0,0.0,3.0,0.0,0.09,12.0,13.0,11.0,3.0,11.0,0.0,8.0,,0.0,0.0,1.0,0.13,0.0,1.0
-1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.51,3.0,1.0,85.59,0.01,9.0,0.33,4.75,28.53,1.0,0.0,0.0,3.0,0.0,0.2,3.0,6.0,3.0,6.0,5.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
-1.0,5.0,1.0,1.0,28.0,1.0,0.0,62.0,0.0,1.0,1.0,257.79,6.1,3.0,9592.43,0.52,272.0,0.16,532.91,1572.53,1.0,0.0,0.0,29.0,0.0,0.01,122.0,150.0,50.0,5.0,83.0,18.42,62.0,,14.0,0.0,1.0,0.02,0.0,1.0
-1.0,4.0,3.0,1.0,6.0,1.0,0.0,10.0,0.0,2.0,1.0,11.89,11.0,2.0,1438.79,0.04,32.0,0.09,79.93,130.8,0.5,1.0,2.0,6.0,1.0,0.11,12.0,20.0,6.0,11.0,19.0,16.67,11.0,,1.0,4.0,2.0,0.18,2.0,2.0
-1.0,2.0,7.0,1.0,15.0,1.0,0.0,20.0,0.0,4.0,1.0,31.8,8.68,3.0,2394.74,0.09,61.0,0.12,133.04,275.94,0.25,3.0,6.0,13.0,0.0,0.16,27.0,34.0,14.0,9.0,25.0,4.76,20.0,,1.0,12.0,4.0,0.2,6.0,4.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,8.45,0.75,0.0,4.75,0.0,4.0,1.33,0.26,6.34,1.0,0.0,0.0,2.0,0.0,0.17,3.0,1.0,2.0,1.0,6.0,0.0,5.0,,0.0,0.0,1.0,0.2,0.0,1.0
-1.0,10.0,1.0,1.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,39.26,8.24,2.0,2662.74,0.11,68.0,0.12,147.93,323.33,1.0,0.0,0.0,4.0,2.0,0.02,28.0,40.0,17.0,10.0,52.0,67.5,15.0,,25.0,0.0,1.0,0.07,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,23.22,0.5,0.0,5.8,0.0,5.0,2.0,0.32,11.61,1.0,0.0,0.0,2.0,0.0,0.1,4.0,1.0,4.0,1.0,10.0,0.0,6.0,,0.0,0.0,1.0,0.17,0.0,1.0
-1.0,2.0,23.0,0.25,44.0,1.0,0.0,51.0,0.0,7.0,0.58,24.23,39.0,6.0,36855.0,0.32,189.0,0.03,2047.5,945.0,0.08,11.0,18.0,34.0,2.0,0.18,78.0,111.0,16.0,16.0,66.0,15.0,53.0,,7.0,36.0,12.0,0.23,14.0,3.0
-1.0,4.0,3.0,1.0,6.0,1.0,0.0,9.0,0.0,2.0,1.0,11.6,10.0,2.0,1160.0,0.04,29.0,0.1,64.44,116.0,0.5,1.0,2.0,6.0,1.0,0.11,12.0,17.0,6.0,10.0,18.0,18.18,10.0,,1.0,4.0,2.0,0.2,2.0,2.0
-1.0,166.0,17.0,0.67,193.0,5.0,0.5,855.0,0.0,2.0,0.22,525.77,52.73,10.0,1461715.65,9.24,3581.0,0.02,81206.42,27722.19,0.56,8.0,13.0,186.0,0.0,0.01,1305.0,2276.0,198.0,16.0,1151.0,13.02,855.0,,128.0,26.0,9.0,0.01,10.0,6.0
-1.0,3.0,5.0,0.33,9.0,1.0,0.0,11.0,0.0,3.0,1.0,15.25,7.43,0.0,841.66,0.04,29.0,0.13,46.76,113.3,0.33,2.0,4.0,8.0,2.0,0.17,13.0,16.0,7.0,8.0,18.0,15.38,13.0,,0.0,8.0,3.0,0.23,4.0,1.0
-1.0,1.0,9.0,0.6,15.0,5.0,1.0,14.0,0.0,4.0,0.8,14.66,21.64,1.0,6864.9,0.11,66.0,0.05,381.38,317.29,1.0,5.0,8.0,12.0,4.0,0.24,28.0,38.0,11.0,17.0,21.0,22.22,18.0,,0.0,16.0,5.0,0.28,6.0,3.0
-1.0,14.0,1.0,1.0,3.0,1.0,0.0,21.0,0.0,0.0,0.0,56.14,9.0,2.0,4547.07,0.17,104.0,0.11,252.62,505.23,1.0,0.0,0.0,4.0,2.0,0.02,40.0,64.0,20.0,9.0,64.0,56.25,23.0,,25.0,0.0,1.0,0.04,0.0,1.0
