l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
1.0,11.0,13.0,0.43,21.0,6.0,0.83,26.0,0.0,6.0,0.86,45.86,18.37,4.0,15468.53,0.28,150.0,0.05,859.36,842.21,0.86,6.0,8.0,16.0,9.0,0.12,58.0,92.0,30.0,19.0,57.0,40.91,35.0,,9.0,16.0,7.0,0.2,4.0,3.0
1.0,2.0,9.0,0.29,20.0,1.0,0.0,31.0,0.0,7.0,1.0,34.66,14.62,3.0,7413.09,0.17,94.0,0.07,411.84,506.88,0.14,1.0,2.0,15.0,0.0,0.18,39.0,55.0,24.0,18.0,38.0,6.06,31.0,,2.0,4.0,7.0,0.23,2.0,2.0
1.0,2.0,1.0,1.0,4.0,1.0,0.0,67.0,0.0,1.0,1.0,306.07,5.75,3.0,10119.5,0.59,280.0,0.17,562.19,1759.91,1.0,0.0,0.0,5.0,0.0,0.01,138.0,142.0,72.0,6.0,73.0,2.9,67.0,,2.0,0.0,1.0,0.01,0.0,1.0
1.0,16.0,25.0,1.0,54.0,1.0,0.0,86.0,0.0,13.0,1.0,64.05,27.63,4.0,48905.89,0.59,309.0,0.04,2716.99,1769.93,0.08,12.0,24.0,43.0,8.0,0.12,140.0,169.0,38.0,15.0,112.0,8.51,94.0,,0.0,48.0,13.0,0.14,24.0,13.0
1.0,2.0,3.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,21.1,7.65,2.0,1234.87,0.05,38.0,0.13,68.6,161.42,0.5,1.0,2.0,6.0,1.0,0.11,17.0,21.0,10.0,9.0,19.0,7.14,14.0,,0.0,4.0,2.0,0.14,2.0,2.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.74,1.5,0.0,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,2.0,0.0,0.2,2.0,3.0,2.0,3.0,5.0,33.33,2.0,,1.0,0.0,1.0,0.5,0.0,1.0
1.0,14.0,27.0,0.29,52.0,9.0,0.62,80.0,0.0,7.0,0.5,58.98,32.08,6.0,60705.77,0.63,323.0,0.03,3372.54,1892.13,0.64,13.0,23.0,40.0,4.0,0.1,105.0,218.0,36.0,22.0,143.0,37.01,84.0,,43.0,46.0,14.0,0.17,20.0,4.0
1.0,14.0,60.0,0.84,126.0,1.0,0.0,121.0,0.0,31.0,1.0,87.83,42.11,9.0,155774.83,1.23,567.0,0.02,8654.16,3698.86,0.03,28.0,52.0,97.0,7.0,0.18,268.0,299.0,70.0,22.0,171.0,21.94,128.0,,27.0,104.0,31.0,0.24,48.0,26.0
1.0,55.0,95.0,0.6,425.0,21.0,0.43,703.0,0.0,9.0,0.19,665.93,56.34,36.0,2113694.29,12.51,4554.0,0.02,117427.46,37517.7,0.44,47.0,75.0,379.0,1.0,0.05,1889.0,2665.0,285.0,17.0,1057.0,28.34,704.0,,277.0,150.0,48.0,0.07,56.0,29.0
1.0,15.0,5.0,0.33,17.0,3.0,1.0,39.0,0.0,0.0,0.0,60.78,28.63,5.0,49824.37,0.58,301.0,0.03,2768.02,1740.19,1.0,2.0,3.0,16.0,8.0,0.03,128.0,173.0,38.0,17.0,91.0,47.3,47.0,,27.0,6.0,3.0,0.06,2.0,1.0
1.0,8.0,11.0,0.57,28.0,1.0,0.0,37.0,0.0,6.0,0.86,37.4,30.74,1.0,35345.7,0.38,207.0,0.03,1963.65,1149.8,0.14,3.0,6.0,23.0,1.0,0.13,83.0,124.0,27.0,20.0,53.0,11.9,38.0,,4.0,12.0,7.0,0.18,6.0,4.0
1.0,2.0,5.0,1.0,11.0,1.0,0.0,10.0,0.0,2.0,0.67,15.04,9.43,2.0,1336.76,0.05,34.0,0.11,74.26,141.78,0.33,2.0,4.0,10.0,3.0,0.18,12.0,22.0,7.0,11.0,17.0,23.08,13.0,,0.0,8.0,3.0,0.23,4.0,3.0
1.0,3.0,11.0,0.29,28.0,1.0,0.0,28.0,0.0,7.0,1.0,26.23,23.82,1.0,14889.71,0.21,125.0,0.04,827.21,625.0,0.14,3.0,6.0,23.0,1.0,0.21,54.0,71.0,17.0,15.0,34.0,3.45,29.0,,0.0,12.0,7.0,0.24,6.0,2.0
1.0,5.0,17.0,0.2,30.0,1.0,0.0,55.0,0.0,2.0,0.2,23.14,31.5,1.0,22962.22,0.24,141.0,0.03,1275.68,728.96,0.1,6.0,11.0,22.0,1.0,0.12,45.0,96.0,15.0,21.0,81.0,25.68,56.0,,18.0,22.0,10.0,0.18,10.0,2.0
1.0,5.0,1.0,1.0,13.0,1.0,0.0,25.0,0.0,0.0,0.0,89.86,8.16,2.0,5983.08,0.24,148.0,0.12,332.39,733.22,1.0,0.0,0.0,14.0,0.0,0.02,68.0,80.0,25.0,6.0,42.0,30.56,25.0,,11.0,0.0,1.0,0.04,0.0,1.0
1.0,6.0,3.0,1.0,7.0,1.0,0.0,11.0,0.0,1.0,0.5,34.84,11.29,3.0,4444.2,0.13,81.0,0.09,246.9,393.5,0.5,1.0,2.0,7.0,6.0,0.07,32.0,49.0,17.0,12.0,28.0,45.0,17.0,,3.0,4.0,2.0,0.12,2.0,2.0
1.0,0.0,1.0,1.0,10.0,1.0,0.0,27.0,0.0,1.0,1.0,29.42,8.5,3.0,2125.35,0.08,64.0,0.12,118.07,250.04,1.0,0.0,0.0,11.0,0.0,0.04,34.0,30.0,10.0,5.0,28.0,0.0,27.0,,0.0,0.0,1.0,0.04,0.0,1.0
1.0,20.0,78.0,0.6,145.0,9.0,0.17,167.0,0.0,31.0,0.66,67.25,72.0,10.0,348604.58,1.61,701.0,0.01,19366.92,4841.73,0.19,30.0,49.0,100.0,2.0,0.21,288.0,413.0,80.0,40.0,220.0,15.66,169.0,,29.0,98.0,47.0,0.28,38.0,28.0
1.0,58.0,201.0,0.23,388.0,71.0,0.7,483.0,0.0,55.0,0.54,103.15,135.56,6.0,1895571.32,4.66,2062.0,0.01,105309.52,13983.16,0.7,100.0,171.0,289.0,29.0,0.11,794.0,1268.0,82.0,28.0,905.0,42.84,512.0,,333.0,334.0,101.0,0.2,134.0,23.0
1.0,5.0,21.0,0.91,45.0,1.0,0.0,43.0,0.0,11.0,1.0,48.53,18.92,2.0,17378.71,0.31,175.0,0.05,965.48,918.39,0.09,10.0,20.0,36.0,2.0,0.19,82.0,93.0,26.0,12.0,58.0,15.69,45.0,,6.0,40.0,11.0,0.24,20.0,10.0
1.0,17.0,41.0,1.0,100.0,1.0,0.0,122.0,0.0,1.0,1.0,100.63,22.88,9.0,52701.3,0.77,381.0,0.04,2927.85,2302.91,1.0,20.0,40.0,81.0,5.0,0.01,170.0,211.0,52.0,14.0,173.0,20.26,127.0,,26.0,80.0,1.0,0.01,40.0,1.0
1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,8.98,2.5,2.0,56.15,0.01,8.0,0.4,3.12,22.46,1.0,0.0,0.0,4.0,0.0,0.25,2.0,6.0,2.0,5.0,4.0,0.0,2.0,,0.0,0.0,1.0,0.5,0.0,1.0
1.0,9.0,25.0,0.33,56.0,1.0,0.0,57.0,0.0,17.0,0.94,41.34,39.71,6.0,65167.57,0.55,279.0,0.03,3620.42,1641.26,0.06,5.0,10.0,40.0,33.0,0.17,108.0,171.0,34.0,25.0,106.0,38.71,90.0,,3.0,20.0,18.0,0.2,10.0,6.0
1.0,1.0,5.0,1.0,10.0,1.0,0.0,12.0,0.0,3.0,1.0,20.08,10.05,2.0,2026.55,0.07,44.0,0.1,112.59,201.74,0.33,2.0,4.0,9.0,2.0,0.16,17.0,27.0,11.0,13.0,19.0,25.0,14.0,,2.0,8.0,3.0,0.21,4.0,3.0
1.0,6.0,43.0,0.05,69.0,17.0,0.76,73.0,0.0,12.0,0.55,31.02,36.21,0.0,40675.75,0.37,219.0,0.03,2259.76,1123.31,0.77,21.0,34.0,49.0,21.0,0.19,86.0,133.0,19.0,16.0,114.0,31.13,94.0,,12.0,68.0,22.0,0.23,26.0,1.0
1.0,5.0,17.0,0.44,37.0,1.0,0.0,29.0,0.0,6.0,0.67,37.43,14.58,6.0,7959.36,0.18,104.0,0.07,442.19,545.78,0.11,8.0,13.0,30.0,6.0,0.21,50.0,54.0,24.0,14.0,42.0,19.44,35.0,,1.0,26.0,9.0,0.26,10.0,4.0
1.0,60.0,313.0,0.02,502.0,122.0,0.78,478.0,0.0,111.0,0.71,130.11,110.29,5.0,1582684.27,4.78,2216.0,0.01,87926.9,14350.23,0.78,156.0,255.0,347.0,7.0,0.24,761.0,1455.0,69.0,20.0,647.0,18.29,485.0,,100.0,462.0,157.0,0.32,150.0,3.0
1.0,28.0,99.0,0.82,253.0,23.0,0.4,386.0,3.0,43.0,0.77,96.04,91.93,15.0,811661.81,2.94,1215.0,0.01,45092.32,8829.15,0.41,42.0,80.0,199.0,39.0,0.11,524.0,691.0,114.0,40.0,512.0,19.42,425.0,,54.0,156.0,56.0,0.13,72.0,46.0
1.0,7.0,21.0,0.09,47.0,1.0,0.0,58.0,0.0,9.0,0.82,19.48,39.6,0.0,30550.67,0.26,173.0,0.03,1697.26,771.48,0.09,10.0,20.0,38.0,4.0,0.13,66.0,107.0,10.0,12.0,85.0,23.68,62.0,,14.0,40.0,11.0,0.18,20.0,1.0
1.0,5.0,17.0,0.11,26.0,1.0,0.0,27.0,0.0,8.0,0.89,18.09,22.08,0.0,8817.76,0.13,84.0,0.05,489.88,399.41,0.11,8.0,13.0,19.0,1.0,0.23,41.0,43.0,13.0,14.0,39.0,12.9,28.0,,3.0,26.0,9.0,0.32,10.0,1.0
1.0,16.0,21.0,0.55,45.0,11.0,1.0,34.0,0.0,7.0,0.64,49.51,16.75,5.0,13890.27,0.28,151.0,0.06,771.68,829.27,1.0,10.0,19.0,36.0,34.0,0.12,67.0,84.0,30.0,15.0,90.0,51.43,68.0,,2.0,38.0,11.0,0.16,18.0,6.0
1.0,2.0,1.0,1.0,12.0,1.0,0.0,13.0,0.0,0.0,0.0,49.62,8.88,1.0,3916.66,0.15,102.0,0.11,217.59,440.84,1.0,0.0,0.0,13.0,0.0,0.06,33.0,69.0,13.0,7.0,18.0,7.14,13.0,,1.0,0.0,1.0,0.08,0.0,1.0
1.0,5.0,3.0,1.0,7.0,1.0,0.0,14.0,0.0,2.0,1.0,19.02,12.5,2.0,2971.33,0.08,55.0,0.08,165.07,237.71,0.5,1.0,2.0,7.0,0.0,0.07,25.0,30.0,10.0,10.0,29.0,30.0,14.0,,6.0,4.0,2.0,0.14,2.0,2.0
1.0,3.0,3.0,1.0,7.0,1.0,0.0,12.0,0.0,2.0,1.0,34.85,6.75,3.0,1587.77,0.08,52.0,0.15,88.21,235.23,0.5,1.0,2.0,7.0,0.0,0.12,21.0,31.0,14.0,9.0,17.0,0.0,12.0,,0.0,4.0,2.0,0.17,2.0,2.0
1.0,15.0,15.0,0.75,56.0,1.0,0.0,75.0,0.0,8.0,1.0,121.01,21.78,4.0,57405.04,0.88,430.0,0.05,3189.17,2635.59,0.13,7.0,14.0,50.0,0.0,0.07,191.0,239.0,57.0,13.0,111.0,20.21,75.0,,19.0,28.0,8.0,0.11,14.0,6.0
1.0,10.0,5.0,1.0,19.0,1.0,0.0,19.0,5.0,3.0,1.0,47.29,18.0,5.0,15322.27,0.28,155.0,0.06,851.24,851.24,0.33,2.0,4.0,18.0,18.0,0.05,72.0,83.0,30.0,15.0,59.0,54.76,37.0,,5.0,8.0,3.0,0.08,4.0,3.0
1.0,4.0,33.0,0.71,58.0,1.0,0.0,52.0,0.0,17.0,1.0,54.8,20.17,5.0,22299.09,0.37,205.0,0.05,1238.84,1105.43,0.06,16.0,27.0,43.0,3.0,0.28,90.0,115.0,29.0,13.0,61.0,5.45,55.0,,0.0,54.0,17.0,0.31,22.0,12.0
1.0,6.0,29.0,1.0,93.0,9.0,0.57,114.0,0.0,15.0,1.0,51.66,71.68,19.0,265483.2,1.23,622.0,0.01,14749.07,3703.51,0.6,14.0,25.0,80.0,20.0,0.1,227.0,395.0,38.0,24.0,151.0,20.28,134.0,,9.0,50.0,15.0,0.11,22.0,15.0
1.0,24.0,24.0,0.95,46.0,1.0,0.0,61.0,0.0,20.0,1.0,40.79,42.5,3.0,73684.33,0.58,281.0,0.02,4093.57,1733.75,0.05,3.0,5.0,28.0,7.0,0.21,119.0,162.0,42.0,30.0,97.0,12.86,68.0,,2.0,10.0,20.0,0.29,4.0,19.0
1.0,2.0,3.0,1.0,6.0,1.0,0.0,7.0,0.0,2.0,1.0,18.0,6.0,2.0,648.0,0.04,27.0,0.17,36.0,108.0,0.5,1.0,2.0,6.0,1.0,0.14,12.0,15.0,8.0,8.0,14.0,30.0,8.0,,2.0,4.0,2.0,0.25,2.0,2.0
1.0,0.0,3.0,1.0,6.0,1.0,0.0,8.0,0.0,2.0,1.0,17.65,7.88,2.0,1094.42,0.05,34.0,0.13,60.8,138.97,0.5,1.0,2.0,6.0,0.0,0.18,14.0,20.0,8.0,9.0,11.0,11.11,8.0,,1.0,4.0,2.0,0.25,2.0,2.0
1.0,7.0,11.0,1.0,24.0,1.0,0.0,47.0,0.0,6.0,1.0,43.8,17.37,4.0,13214.9,0.25,142.0,0.06,734.16,760.77,0.17,5.0,10.0,20.0,2.0,0.1,67.0,75.0,27.0,14.0,58.0,4.08,49.0,,0.0,20.0,6.0,0.12,10.0,6.0
1.0,65.0,51.0,0.5,108.0,16.0,0.6,243.0,0.0,7.0,0.27,82.0,65.18,5.0,348324.33,1.78,858.0,0.02,19351.35,5344.33,0.62,25.0,44.0,84.0,5.0,0.07,277.0,581.0,51.0,24.0,377.0,21.61,248.0,,62.0,86.0,26.0,0.1,36.0,13.0
1.0,7.0,19.0,1.0,38.0,1.0,0.0,40.0,0.0,10.0,1.0,47.71,15.78,3.0,11883.43,0.25,148.0,0.06,660.19,752.94,0.1,9.0,18.0,30.0,0.0,0.19,66.0,82.0,23.0,11.0,53.0,9.09,40.0,,4.0,36.0,10.0,0.25,18.0,10.0
1.0,3.0,5.0,0.33,8.0,3.0,1.0,10.0,0.0,3.0,1.0,16.2,6.67,0.0,720.0,0.04,27.0,0.15,40.0,108.0,1.0,2.0,3.0,7.0,0.0,0.13,8.0,19.0,6.0,10.0,23.0,37.5,10.0,,6.0,6.0,3.0,0.3,2.0,1.0
1.0,8.0,7.0,1.0,15.0,1.0,0.0,38.0,2.0,4.0,1.0,56.4,9.9,4.0,5533.47,0.19,115.0,0.1,307.42,558.67,0.25,3.0,6.0,13.0,3.0,0.07,52.0,63.0,21.0,8.0,58.0,17.39,41.0,,5.0,12.0,4.0,0.1,6.0,4.0
1.0,2.0,5.0,1.0,11.0,1.0,0.0,22.0,0.0,3.0,1.0,42.32,11.13,2.0,5244.32,0.16,98.0,0.09,291.35,471.12,0.33,2.0,4.0,10.0,0.0,0.06,47.0,51.0,19.0,9.0,49.0,8.33,22.0,,2.0,8.0,3.0,0.14,4.0,3.0
1.0,1.0,3.0,1.0,6.0,1.0,0.0,8.0,0.0,2.0,1.0,19.46,7.5,2.0,1094.61,0.05,35.0,0.13,60.81,145.95,0.5,1.0,2.0,6.0,0.0,0.18,15.0,20.0,9.0,9.0,11.0,0.0,8.0,,0.0,4.0,2.0,0.25,2.0,2.0
1.0,2.0,7.0,1.0,25.0,1.0,0.0,32.0,0.0,3.0,0.75,33.45,22.05,9.0,16265.89,0.25,145.0,0.05,903.66,737.68,0.25,3.0,6.0,23.0,6.0,0.09,63.0,82.0,20.0,14.0,46.0,21.95,38.0,,3.0,12.0,4.0,0.11,6.0,4.0
1.0,19.0,31.0,0.19,60.0,8.0,0.47,91.0,0.0,2.0,0.13,39.91,54.17,7.0,117104.81,0.72,396.0,0.02,6505.82,2161.93,0.5,15.0,24.0,46.0,4.0,0.12,130.0,266.0,24.0,20.0,134.0,19.47,95.0,,18.0,48.0,16.0,0.17,18.0,3.0
1.0,2.0,15.0,0.25,31.0,6.0,0.71,40.0,0.0,7.0,0.88,21.4,27.0,1.0,15598.04,0.19,126.0,0.04,866.56,577.71,0.75,7.0,14.0,25.0,4.0,0.14,54.0,72.0,12.0,12.0,56.0,23.08,44.0,,8.0,28.0,8.0,0.18,14.0,2.0
1.0,115.0,53.0,0.67,212.0,10.0,0.35,530.0,0.0,9.0,0.33,408.25,53.41,20.0,1164427.09,7.27,2901.0,0.02,64690.39,21803.05,0.37,26.0,44.0,187.0,2.0,0.03,1043.0,1858.0,166.0,17.0,822.0,24.82,532.0,,173.0,88.0,27.0,0.05,36.0,18.0
1.0,5.0,1.0,1.0,3.0,1.0,0.0,8.0,0.0,1.0,1.0,24.89,8.77,2.0,1913.98,0.07,47.0,0.11,106.33,218.26,1.0,0.0,0.0,4.0,0.0,0.06,19.0,28.0,13.0,12.0,17.0,20.0,8.0,,2.0,0.0,1.0,0.13,0.0,1.0
1.0,7.0,13.0,1.0,28.0,1.0,0.0,50.0,0.0,7.0,1.0,48.04,17.62,4.0,14915.87,0.28,156.0,0.06,828.66,846.5,0.14,6.0,12.0,23.0,3.0,0.11,73.0,83.0,29.0,14.0,62.0,5.66,53.0,,0.0,24.0,7.0,0.13,12.0,7.0
1.0,9.0,13.0,0.57,29.0,1.0,0.0,23.0,0.0,7.0,1.0,35.63,14.3,5.0,7285.62,0.17,101.0,0.07,404.76,509.48,0.14,6.0,12.0,24.0,21.0,0.11,44.0,57.0,20.0,13.0,62.0,54.0,44.0,,6.0,24.0,7.0,0.16,12.0,4.0
1.0,6.0,31.0,0.69,62.0,12.0,0.73,53.0,0.0,15.0,0.94,55.43,21.5,5.0,25622.24,0.4,217.0,0.05,1423.46,1191.73,0.75,12.0,23.0,48.0,1.0,0.24,86.0,131.0,30.0,15.0,68.0,11.67,54.0,,6.0,46.0,16.0,0.3,22.0,11.0
1.0,33.0,21.0,0.83,47.0,1.0,0.0,55.0,0.0,6.0,0.5,60.5,25.94,8.0,40696.35,0.52,256.0,0.04,2260.91,1569.1,0.08,8.0,16.0,37.0,20.0,0.09,106.0,150.0,47.0,23.0,135.0,45.0,75.0,,25.0,32.0,12.0,0.16,16.0,10.0
1.0,1.0,24.0,0.87,53.0,4.0,0.21,71.0,0.0,15.0,1.0,45.17,39.21,2.0,69467.01,0.59,290.0,0.03,3859.28,1771.47,0.27,8.0,15.0,40.0,2.0,0.17,122.0,168.0,42.0,27.0,88.0,16.47,73.0,,12.0,30.0,15.0,0.21,14.0,13.0
1.0,60.0,71.0,0.97,191.0,1.0,0.0,209.0,0.0,17.0,0.45,116.79,66.0,13.0,508729.44,2.57,1126.0,0.02,28262.75,7708.02,0.03,31.0,62.0,155.0,76.0,0.1,528.0,598.0,92.0,23.0,373.0,32.8,285.0,,26.0,124.0,38.0,0.13,62.0,37.0
1.0,0.0,5.0,0.67,10.0,1.0,0.0,15.0,0.0,3.0,1.0,25.82,6.91,1.0,1232.67,0.06,42.0,0.14,68.48,178.41,0.33,2.0,4.0,9.0,0.0,0.18,19.0,23.0,11.0,8.0,17.0,0.0,15.0,,0.0,8.0,3.0,0.2,4.0,2.0
1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.33,1.5,1.0,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,3.0,0.0,0.07,1.0,3.0,1.0,3.0,15.0,33.33,2.0,,1.0,0.0,1.0,0.5,0.0,1.0
1.0,17.0,130.0,0.1,239.0,13.0,0.18,222.0,0.0,60.0,0.88,48.71,95.41,5.0,443400.26,1.55,729.0,0.01,24633.35,4647.4,0.19,61.0,115.0,173.0,22.0,0.22,275.0,454.0,49.0,34.0,312.0,21.0,244.0,,37.0,230.0,68.0,0.28,108.0,7.0
1.0,11.0,9.0,0.67,20.0,1.0,0.0,40.0,0.0,6.0,1.0,32.18,40.04,5.0,51598.13,0.43,232.0,0.02,2866.56,1288.66,0.17,2.0,4.0,16.0,1.0,0.09,91.0,141.0,25.0,22.0,70.0,14.89,41.0,,6.0,8.0,6.0,0.15,4.0,4.0
1.0,0.0,3.0,0.5,6.0,1.0,0.0,5.0,0.0,0.0,0.0,11.07,3.0,0.0,99.66,0.01,10.0,0.33,5.54,33.22,0.5,1.0,2.0,6.0,0.0,0.22,4.0,6.0,4.0,6.0,9.0,28.57,5.0,,2.0,4.0,2.0,0.4,2.0,1.0
1.0,4.0,3.0,1.0,50.0,1.0,0.0,58.0,0.0,2.0,1.0,153.4,9.84,43.0,14840.71,0.5,247.0,0.1,824.48,1508.81,0.5,1.0,2.0,50.0,0.0,0.03,150.0,97.0,61.0,8.0,74.0,14.71,58.0,,10.0,4.0,2.0,0.03,2.0,2.0
1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,15.0,2.0,0.0,60.0,0.01,10.0,0.5,3.33,30.0,1.0,0.0,0.0,2.0,0.0,0.17,4.0,6.0,4.0,4.0,6.0,25.0,3.0,,1.0,0.0,1.0,0.33,0.0,1.0
1.0,47.0,49.0,0.76,96.0,7.0,0.25,93.0,0.0,19.0,0.76,88.41,27.3,5.0,65888.22,0.8,412.0,0.04,3660.46,2413.49,0.28,24.0,42.0,73.0,8.0,0.14,189.0,223.0,45.0,13.0,173.0,25.0,101.0,,23.0,84.0,25.0,0.25,36.0,19.0
1.0,4.0,3.0,1.0,8.0,1.0,0.0,12.0,0.0,2.0,1.0,17.35,9.38,3.0,1524.63,0.05,39.0,0.11,84.7,162.63,0.5,1.0,2.0,8.0,1.0,0.1,15.0,24.0,8.0,10.0,20.0,14.29,13.0,,1.0,4.0,2.0,0.15,2.0,2.0
1.0,12.0,37.0,0.05,63.0,6.0,0.28,48.0,0.0,15.0,0.79,53.41,27.11,0.0,39254.49,0.48,254.0,0.04,2180.81,1447.91,0.32,18.0,33.0,46.0,21.0,0.18,122.0,132.0,36.0,16.0,104.0,44.83,69.0,,18.0,64.0,19.0,0.28,28.0,1.0
1.0,1.0,3.0,1.0,9.0,1.0,0.0,11.0,0.0,2.0,1.0,25.76,8.08,4.0,1680.68,0.07,46.0,0.12,93.37,208.08,0.5,1.0,2.0,9.0,1.0,0.06,21.0,25.0,13.0,10.0,31.0,54.17,12.0,,12.0,4.0,2.0,0.17,2.0,2.0
1.0,2.0,11.0,0.33,16.0,5.0,0.8,17.0,0.0,5.0,0.83,21.67,17.6,1.0,6713.93,0.13,77.0,0.06,373.0,381.47,0.83,5.0,7.0,12.0,2.0,0.24,33.0,44.0,15.0,16.0,25.0,10.53,19.0,,0.0,14.0,6.0,0.32,4.0,2.0
1.0,117.0,55.0,0.29,148.0,13.0,0.44,219.0,0.0,18.0,0.64,162.58,44.85,17.0,327028.86,2.43,1178.0,0.02,18168.27,7291.61,0.46,27.0,41.0,122.0,23.0,0.06,414.0,764.0,60.0,13.0,461.0,35.96,242.0,,100.0,82.0,28.0,0.12,28.0,8.0
1.0,10.0,33.0,0.76,60.0,1.0,0.0,53.0,0.0,17.0,1.0,59.53,20.2,4.0,24290.23,0.4,223.0,0.05,1349.46,1202.49,0.06,16.0,28.0,45.0,4.0,0.22,101.0,122.0,30.0,12.0,76.0,17.19,57.0,,7.0,56.0,17.0,0.3,24.0,13.0
1.0,12.0,13.0,0.14,27.0,1.0,0.0,36.0,1.0,2.0,0.29,27.19,26.0,0.0,18382.41,0.24,128.0,0.04,1021.25,707.02,0.14,6.0,12.0,22.0,12.0,0.1,52.0,76.0,23.0,23.0,71.0,36.84,48.0,,9.0,24.0,7.0,0.15,12.0,1.0
1.0,10.0,21.0,0.64,50.0,6.0,0.5,69.0,0.0,8.0,0.73,66.32,31.67,5.0,66500.0,0.7,350.0,0.03,3694.44,2100.0,0.55,10.0,19.0,41.0,10.0,0.1,150.0,200.0,45.0,19.0,111.0,29.59,79.0,,19.0,38.0,11.0,0.14,18.0,7.0
1.0,2.0,3.0,1.0,7.0,1.0,0.0,8.0,0.0,2.0,1.0,22.15,5.06,3.0,566.22,0.04,28.0,0.2,31.46,112.0,0.5,1.0,2.0,7.0,0.0,0.17,13.0,15.0,9.0,7.0,12.0,0.0,8.0,,0.0,4.0,2.0,0.25,2.0,2.0
1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,13.29,3.0,2.0,119.59,0.01,12.0,0.33,6.64,39.86,1.0,0.0,0.0,4.0,0.0,0.2,4.0,8.0,4.0,6.0,5.0,0.0,3.0,,0.0,0.0,1.0,0.33,0.0,1.0
1.0,3.0,5.0,1.0,11.0,1.0,0.0,24.0,0.0,3.0,1.0,27.38,11.08,3.0,3358.98,0.1,68.0,0.09,186.61,303.24,0.33,2.0,4.0,10.0,0.0,0.1,32.0,36.0,13.0,9.0,29.0,0.0,24.0,,0.0,8.0,3.0,0.13,4.0,3.0
1.0,59.0,97.0,0.59,198.0,24.0,0.48,399.0,0.0,25.0,0.51,122.24,87.35,8.0,932608.14,3.56,1587.0,0.01,51811.56,10677.21,0.49,48.0,82.0,151.0,13.0,0.09,566.0,1021.0,81.0,25.0,558.0,19.72,412.0,,85.0,164.0,49.0,0.12,68.0,29.0
1.0,177.0,37.0,0.58,207.0,10.0,0.5,971.0,0.0,2.0,0.11,591.96,38.58,17.0,881072.39,7.61,2904.0,0.03,48948.47,22837.6,0.53,18.0,28.0,190.0,5.0,0.01,1207.0,1697.0,219.0,14.0,1429.0,22.32,976.0,,274.0,56.0,19.0,0.02,20.0,11.0
1.0,26.0,39.0,0.35,84.0,11.0,0.53,73.0,0.0,12.0,0.6,52.26,45.59,5.0,108615.04,0.79,414.0,0.02,6034.17,2382.52,0.55,18.0,40.0,66.0,0.0,0.18,155.0,259.0,34.0,20.0,114.0,15.12,73.0,,13.0,58.0,20.0,0.27,22.0,7.0
1.0,0.0,3.0,1.0,7.0,1.0,0.0,6.0,0.0,2.0,1.0,9.25,7.2,1.0,479.58,0.02,18.0,0.14,26.64,66.61,0.5,1.0,2.0,7.0,0.0,0.25,9.0,9.0,5.0,8.0,8.0,0.0,6.0,,0.0,4.0,2.0,0.33,2.0,2.0
1.0,5.0,3.0,1.0,7.0,1.0,0.0,9.0,0.0,2.0,1.0,27.54,5.09,3.0,713.65,0.05,33.0,0.2,39.65,140.18,0.5,1.0,2.0,7.0,0.0,0.13,14.0,19.0,11.0,8.0,16.0,0.0,9.0,,0.0,4.0,2.0,0.22,2.0,2.0
1.0,1.0,3.0,1.0,6.0,1.0,0.0,12.0,0.0,2.0,1.0,17.41,7.0,2.0,852.85,0.04,32.0,0.14,47.38,121.84,0.5,1.0,2.0,6.0,1.0,0.12,14.0,18.0,7.0,7.0,17.0,14.29,13.0,,1.0,4.0,2.0,0.15,2.0,2.0
1.0,4.0,7.0,1.0,18.0,1.0,0.0,23.0,0.0,4.0,1.0,58.64,6.33,5.0,2352.09,0.12,81.0,0.16,130.66,371.38,0.25,3.0,6.0,16.0,0.0,0.1,38.0,43.0,18.0,6.0,39.0,28.13,23.0,,9.0,12.0,4.0,0.17,6.0,4.0
1.0,3.0,3.0,1.0,7.0,1.0,0.0,5.0,0.0,1.0,1.0,27.37,6.0,1.0,985.4,0.05,38.0,0.17,54.74,164.23,1.0,1.0,2.0,7.0,6.0,0.06,18.0,20.0,12.0,8.0,16.0,54.55,11.0,,0.0,4.0,1.0,0.09,2.0,1.0
1.0,3.0,3.0,1.0,8.0,1.0,0.0,13.0,0.0,2.0,1.0,16.02,7.14,2.0,817.49,0.04,28.0,0.14,45.42,114.45,0.5,1.0,2.0,8.0,0.0,0.1,10.0,18.0,7.0,10.0,20.0,7.14,13.0,,1.0,4.0,2.0,0.15,2.0,2.0
