l,n_0,n_1,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_2,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_3,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_4,n_5,n_6,n_7,n_8,n_9
1.0,27.0,29.0,9.0,0.6,58.0,14.0,0.93,81.0,1.0,104.45,30.05,94338.77,4.0,1.05,462.0,0.03,5241.04,3139.02,0.93,14.0,23.0,45.0,0.12,0.0,187.0,275.0,84.0,27.0,128.0,10.99,81.0,,,10.0,46.0,15.0,0.19,18.0,2.56
-1.0,5.0,3.0,1.0,0.5,8.0,1.0,0.0,15.0,0.0,60.71,7.71,3612.83,3.0,0.16,88.0,0.13,200.71,468.33,0.5,0.0,0.0,8.0,0.08,0.0,36.0,52.0,28.0,12.0,26.0,21.05,15.0,,,4.0,0.0,2.0,0.13,0.0,0.0
-1.0,0.0,31.0,15.0,0.94,76.0,1.0,0.0,48.0,0.0,32.38,34.36,38239.73,5.0,0.37,246.0,0.03,2124.43,1112.8,0.06,0.0,0.0,62.0,0.3,0.0,63.0,183.0,11.0,12.0,54.0,0.0,48.0,,,0.0,0.0,16.0,0.33,0.0,0.0
-1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,9.83,2.0,39.3,1.0,0.01,7.0,0.5,2.18,19.65,1.0,0.0,0.0,3.0,0.17,0.0,3.0,4.0,3.0,4.0,6.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,3.0,4.0,3.0,1.0,9.0,1.0,0.0,20.0,1.0,27.92,10.27,2942.64,3.0,0.1,59.0,0.1,163.48,286.62,0.33,0.0,0.0,8.0,0.12,0.0,22.0,37.0,15.0,14.0,26.0,4.76,20.0,,,1.0,0.0,3.0,0.15,0.0,0.0
-1.0,9.0,17.0,7.0,0.7,38.0,1.0,0.0,28.0,0.0,23.15,29.25,19806.66,4.0,0.23,138.0,0.03,1100.37,677.15,0.1,0.0,0.0,30.0,0.2,3.0,39.0,99.0,12.0,18.0,50.0,20.0,31.0,,,4.0,0.0,10.0,0.32,0.0,0.0
-1.0,4.0,5.0,2.0,0.67,11.0,1.0,0.0,10.0,0.0,21.06,5.85,720.66,1.0,0.04,29.0,0.17,40.04,123.19,0.33,2.0,4.0,10.0,0.19,0.0,13.0,16.0,10.0,9.0,16.0,0.0,10.0,,,0.0,8.0,3.0,0.3,4.0,2.0
-1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,5.33,1.5,12.0,1.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,3.0,0.13,0.0,1.0,3.0,1.0,3.0,8.0,33.33,2.0,,,1.0,0.0,1.0,0.5,0.0,0.0
-1.0,1.0,5.0,2.0,0.67,11.0,1.0,0.0,7.0,0.0,20.26,8.64,1513.68,2.0,0.06,42.0,0.12,84.09,175.14,0.33,0.0,0.0,10.0,0.21,0.0,11.0,31.0,7.0,11.0,14.0,0.0,7.0,,,0.0,0.0,3.0,0.43,0.0,0.0
-1.0,2.0,5.0,1.0,0.33,9.0,1.0,0.0,9.0,1.0,12.72,10.31,1352.83,0.0,0.04,29.0,0.1,75.16,131.18,0.33,0.0,0.0,8.0,0.23,0.0,11.0,18.0,8.0,15.0,13.0,0.0,9.0,,,0.0,0.0,3.0,0.33,0.0,0.0
-1.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,8.0,1.0,25.29,7.22,1319.22,2.0,0.06,43.0,0.14,73.29,182.66,1.0,0.0,0.0,4.0,0.06,0.0,13.0,30.0,9.0,10.0,18.0,20.0,8.0,,,2.0,0.0,1.0,0.13,0.0,0.0
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,7.92,6.0,285.29,0.0,0.02,15.0,0.17,15.85,47.55,0.5,1.0,2.0,6.0,0.25,0.0,6.0,9.0,3.0,6.0,8.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,2.0,21.0,3.0,0.27,42.0,3.0,0.2,20.0,0.0,21.13,30.33,19439.18,3.0,0.21,138.0,0.03,1079.95,640.85,0.27,0.0,0.0,33.0,0.46,0.0,56.0,82.0,12.0,13.0,24.0,0.0,20.0,,,0.0,0.0,11.0,0.55,0.0,0.0
-1.0,13.0,11.0,3.0,0.5,27.0,1.0,0.0,25.0,0.0,29.42,20.92,12878.64,3.0,0.21,121.0,0.05,715.48,615.58,0.17,5.0,10.0,23.0,0.13,3.0,53.0,68.0,19.0,15.0,48.0,24.24,28.0,,,5.0,20.0,6.0,0.21,10.0,2.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,13.0,0.0,12.62,8.8,976.92,0.0,0.04,30.0,0.11,54.27,111.01,0.5,1.0,2.0,6.0,0.11,0.0,11.0,19.0,5.0,8.0,19.0,0.0,13.0,,,0.0,4.0,2.0,0.15,2.0,2.0
-1.0,16.0,13.0,6.0,0.86,31.0,6.0,0.83,19.0,0.0,28.97,19.29,10774.31,4.0,0.19,115.0,0.05,598.57,558.67,0.86,6.0,12.0,26.0,0.17,0.0,36.0,79.0,14.0,15.0,42.0,5.0,19.0,,,1.0,24.0,7.0,0.37,12.0,2.0
-1.0,1.0,3.0,1.0,0.5,7.0,1.0,0.0,7.0,0.0,13.2,6.67,586.67,1.0,0.03,22.0,0.15,32.59,88.0,0.5,1.0,2.0,7.0,0.2,0.0,8.0,14.0,6.0,10.0,10.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,1.0,7.0,2.0,0.5,13.0,3.0,0.67,8.0,1.0,13.09,15.56,3166.49,1.0,0.07,45.0,0.06,175.92,203.56,0.75,0.0,0.0,11.0,0.36,0.0,20.0,25.0,9.0,14.0,11.0,0.0,8.0,,,0.0,0.0,4.0,0.5,0.0,0.0
-1.0,1.0,5.0,2.0,0.67,10.0,1.0,0.0,13.0,1.0,17.72,8.91,1406.67,1.0,0.05,34.0,0.11,78.15,157.89,0.33,1.0,2.0,9.0,0.19,0.0,14.0,20.0,11.0,14.0,16.0,0.0,13.0,,,0.0,4.0,3.0,0.23,2.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,3.0,16.71,33.75,19031.2,0.0,0.19,163.0,0.03,1057.29,563.89,1.0,0.0,0.0,2.0,0.07,0.0,81.0,82.0,6.0,5.0,15.0,0.0,10.0,,,0.0,0.0,1.0,0.1,0.0,0.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,3.0,20.31,24.0,11696.19,0.0,0.16,128.0,0.04,649.79,487.34,1.0,0.0,0.0,2.0,0.07,0.0,64.0,64.0,8.0,6.0,15.0,11.11,8.0,,,1.0,0.0,1.0,0.13,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,12.85,3.5,157.4,1.0,0.01,13.0,0.29,8.74,44.97,1.0,0.0,0.0,3.0,0.2,1.0,4.0,9.0,4.0,7.0,5.0,66.67,2.0,,,1.0,0.0,1.0,0.5,0.0,0.0
-1.0,8.0,143.0,60.0,0.82,357.0,15.0,0.19,139.0,0.0,104.26,72.74,551711.63,14.0,2.53,1052.0,0.01,30650.65,7584.34,0.21,0.0,0.0,286.0,0.48,3.0,507.0,545.0,115.0,33.0,151.0,2.11,142.0,,,0.0,0.0,73.0,0.51,0.0,0.0
-1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,7.0,3.0,19.64,5.5,594.0,1.0,0.04,27.0,0.18,33.0,108.0,1.0,0.0,0.0,3.0,0.05,2.0,11.0,16.0,8.0,8.0,19.0,22.22,9.0,,,0.0,0.0,1.0,0.11,0.0,0.0
-1.0,11.0,1.0,1.0,1.0,11.0,1.0,0.0,12.0,0.0,61.38,3.63,809.5,7.0,0.07,48.0,0.28,44.97,222.91,1.0,0.0,0.0,12.0,0.02,0.0,23.0,25.0,19.0,6.0,43.0,60.0,12.0,,,18.0,0.0,1.0,0.08,0.0,0.0
-1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,2.0,14.99,5.33,426.42,1.0,0.03,21.0,0.19,23.69,79.95,1.0,0.0,0.0,3.0,0.08,0.0,8.0,13.0,6.0,8.0,12.0,0.0,10.0,,,0.0,0.0,1.0,0.1,0.0,0.0
-1.0,1.0,7.0,3.0,0.75,16.0,1.0,0.0,11.0,0.0,25.52,11.7,3493.09,3.0,0.1,66.0,0.09,194.06,298.56,0.25,0.0,0.0,14.0,0.22,0.0,18.0,48.0,10.0,13.0,18.0,0.0,11.0,,,0.0,0.0,4.0,0.36,0.0,0.0
-1.0,3.0,11.0,4.0,0.67,25.0,1.0,0.0,26.0,0.0,30.3,37.24,42015.91,1.0,0.38,215.0,0.03,2334.22,1128.3,0.17,5.0,10.0,21.0,0.16,2.0,92.0,123.0,21.0,17.0,38.0,21.21,28.0,,,5.0,20.0,6.0,0.21,10.0,2.0
-1.0,3.0,9.0,3.0,0.6,18.0,4.0,0.75,11.0,1.0,17.34,11.9,2455.25,4.0,0.07,45.0,0.08,136.4,206.32,0.8,5.0,8.0,15.0,0.29,0.0,17.0,28.0,10.0,14.0,17.0,8.33,11.0,,,1.0,16.0,5.0,0.45,6.0,2.67
-1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,18.28,5.0,456.88,1.0,0.03,24.0,0.2,25.38,91.38,1.0,0.0,0.0,3.0,0.08,0.0,10.0,14.0,7.0,7.0,12.0,0.0,7.0,,,0.0,0.0,1.0,0.14,0.0,0.0
-1.0,3.0,3.0,2.0,1.0,6.0,1.0,0.0,8.0,0.0,20.38,7.22,1062.83,1.0,0.05,33.0,0.14,59.05,147.16,0.5,1.0,2.0,6.0,0.14,0.0,10.0,23.0,9.0,13.0,14.0,11.11,8.0,,,1.0,4.0,2.0,0.25,2.0,2.0
-1.0,26.0,34.0,25.0,1.0,74.0,8.0,0.29,116.0,1.0,53.9,42.21,96014.07,19.0,0.76,354.0,0.02,5334.11,2274.9,0.32,8.0,16.0,51.0,0.17,1.0,123.0,231.0,51.0,35.0,151.0,5.69,117.0,,,6.0,32.0,25.0,0.21,16.0,2.0
-1.0,3.0,9.0,2.0,0.4,23.0,3.0,0.5,19.0,0.0,21.59,15.0,4857.82,2.0,0.11,66.0,0.07,269.88,323.85,0.6,0.0,0.0,20.0,0.12,0.0,30.0,36.0,15.0,15.0,43.0,0.0,19.0,,,0.0,0.0,5.0,0.26,0.0,0.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,0.0,12.14,6.4,497.34,0.0,0.03,21.0,0.16,27.63,77.71,1.0,1.0,2.0,2.0,0.07,0.0,8.0,13.0,5.0,8.0,14.0,36.36,7.0,,,4.0,4.0,1.0,0.14,2.0,2.0
-1.0,0.0,3.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,9.25,8.0,592.07,0.0,0.02,20.0,0.13,32.89,74.01,0.5,1.0,2.0,6.0,0.25,0.0,10.0,10.0,5.0,8.0,8.0,0.0,6.0,,,0.0,4.0,2.0,0.33,2.0,2.0
-1.0,11.0,9.0,1.0,0.2,18.0,1.0,0.0,22.0,0.0,17.69,33.08,19354.95,0.0,0.2,116.0,0.03,1075.28,585.15,0.2,4.0,8.0,15.0,0.11,0.0,43.0,73.0,13.0,20.0,44.0,18.52,22.0,,,5.0,16.0,5.0,0.23,8.0,2.0
-1.0,0.0,3.0,2.0,1.0,8.0,1.0,0.0,9.0,0.0,29.95,3.0,269.58,2.0,0.03,23.0,0.33,14.98,89.86,0.5,1.0,2.0,8.0,0.18,0.0,9.0,14.0,9.0,6.0,11.0,0.0,9.0,,,0.0,4.0,2.0,0.22,2.0,2.0
-1.0,3.0,3.0,1.0,0.5,6.0,1.0,0.0,8.0,0.0,10.38,9.9,1017.71,0.0,0.03,27.0,0.1,56.54,102.8,0.5,1.0,2.0,6.0,0.15,0.0,11.0,16.0,5.0,9.0,13.0,0.0,8.0,,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,2.0,5.0,2.0,0.67,11.0,1.0,0.0,6.0,0.0,18.13,7.5,1020.0,2.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,10.0,0.21,0.0,9.0,25.0,6.0,10.0,14.0,0.0,6.0,,,0.0,0.0,3.0,0.5,0.0,0.0
-1.0,2.0,13.0,4.0,0.57,30.0,7.0,1.0,18.0,5.0,31.61,18.67,11013.33,3.0,0.2,118.0,0.05,611.85,590.0,1.0,0.0,0.0,25.0,0.32,0.0,48.0,70.0,18.0,14.0,22.0,5.26,18.0,,,1.0,0.0,7.0,0.39,0.0,0.0
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,4.0,0.0,16.65,4.0,266.43,1.0,0.02,18.0,0.25,14.8,66.61,0.5,0.0,0.0,6.0,0.18,0.0,5.0,13.0,5.0,8.0,11.0,0.0,4.0,,,0.0,0.0,2.0,0.5,0.0,0.0
-1.0,3.0,7.0,3.0,0.75,14.0,1.0,0.0,13.0,3.0,13.35,29.59,11688.41,2.0,0.13,79.0,0.03,649.36,395.0,0.25,0.0,0.0,12.0,0.24,0.0,31.0,48.0,11.0,21.0,17.0,0.0,13.0,,,0.0,0.0,4.0,0.31,0.0,0.0
-1.0,1.0,13.0,3.0,0.43,32.0,4.0,0.5,20.0,2.0,31.12,20.24,12744.97,4.0,0.21,120.0,0.05,708.05,629.75,0.57,0.0,0.0,27.0,0.32,0.0,50.0,70.0,21.0,17.0,22.0,0.0,20.0,,,0.0,0.0,7.0,0.35,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,9.51,4.0,152.16,1.0,0.01,12.0,0.25,8.45,38.04,1.0,0.0,0.0,3.0,0.2,0.0,4.0,8.0,3.0,6.0,5.0,0.0,3.0,,,0.0,0.0,1.0,0.33,0.0,0.0
-1.0,1.0,7.0,3.0,0.75,15.0,1.0,0.0,12.0,0.0,14.9,11.69,2035.55,2.0,0.06,41.0,0.09,113.09,174.17,0.25,0.0,0.0,13.0,0.25,0.0,17.0,24.0,8.0,11.0,16.0,0.0,12.0,,,0.0,0.0,4.0,0.33,0.0,0.0
-1.0,15.0,15.0,6.0,0.75,41.0,1.0,0.0,73.0,1.0,134.45,7.83,8234.67,12.0,0.35,182.0,0.13,457.48,1052.21,0.13,7.0,14.0,35.0,0.06,0.0,80.0,102.0,46.0,9.0,140.0,40.65,73.0,,,50.0,28.0,8.0,0.11,14.0,2.0
-1.0,1.0,5.0,2.0,0.67,11.0,1.0,0.0,8.0,0.0,14.76,9.0,1195.51,1.0,0.04,34.0,0.11,66.42,132.83,0.33,0.0,0.0,10.0,0.27,0.0,9.0,25.0,5.0,10.0,11.0,0.0,8.0,,,0.0,0.0,3.0,0.38,0.0,0.0
-1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,22.42,4.0,358.77,0.0,0.03,27.0,0.25,19.93,89.69,1.0,0.0,0.0,2.0,0.1,0.0,8.0,19.0,5.0,5.0,10.0,0.0,6.0,,,0.0,0.0,1.0,0.17,0.0,0.0
-1.0,1.0,3.0,2.0,1.0,5.0,1.0,0.0,4.0,0.0,14.8,8.56,1083.64,1.0,0.04,28.0,0.12,60.2,126.66,0.5,1.0,2.0,5.0,0.25,0.0,11.0,17.0,9.0,14.0,8.0,0.0,4.0,,,0.0,4.0,2.0,0.5,2.0,2.0
-1.0,22.0,13.0,5.0,0.71,30.0,1.0,0.0,18.0,0.0,32.65,14.37,6740.64,4.0,0.16,93.0,0.07,374.48,469.13,0.14,6.0,12.0,25.0,0.1,8.0,39.0,54.0,19.0,14.0,72.0,63.27,26.0,,,23.0,24.0,7.0,0.27,12.0,2.0
-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,5.33,1.5,12.0,0.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,2.0,0.2,0.0,1.0,3.0,1.0,3.0,5.0,0.0,2.0,,,0.0,0.0,1.0,0.5,0.0,0.0
-1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,18.6,2.5,116.27,3.0,0.02,14.0,0.4,6.46,46.51,1.0,0.0,0.0,5.0,0.17,0.0,5.0,9.0,5.0,5.0,6.0,0.0,4.0,,,0.0,0.0,1.0,0.25,0.0,0.0
-1.0,16.0,9.0,2.0,0.4,23.0,1.0,0.0,32.0,0.0,41.51,18.85,14745.1,6.0,0.26,147.0,0.05,819.17,782.32,0.2,4.0,8.0,20.0,0.08,0.0,51.0,96.0,23.0,17.0,62.0,27.27,32.0,,,12.0,16.0,5.0,0.16,8.0,2.0
-1.0,1.0,3.0,2.0,1.0,8.0,1.0,0.0,11.0,1.0,18.29,7.0,896.0,1.0,0.04,32.0,0.14,49.78,128.0,0.5,0.0,0.0,8.0,0.15,0.0,14.0,18.0,8.0,8.0,13.0,0.0,11.0,,,0.0,0.0,2.0,0.18,0.0,0.0
-1.0,10.0,3.0,1.0,0.5,7.0,1.0,0.0,14.0,2.0,18.81,17.05,5466.9,0.0,0.11,73.0,0.06,303.72,320.64,0.5,1.0,2.0,7.0,0.06,0.0,31.0,42.0,10.0,11.0,31.0,22.22,14.0,,,4.0,4.0,2.0,0.14,2.0,2.0
-1.0,1.0,5.0,1.0,0.33,10.0,1.0,0.0,10.0,2.0,14.0,10.83,1642.56,0.0,0.05,34.0,0.09,91.25,151.62,0.33,0.0,0.0,9.0,0.23,1.0,15.0,19.0,9.0,13.0,13.0,9.09,11.0,,,0.0,0.0,3.0,0.27,0.0,0.0
-1.0,1.0,6.0,4.0,1.0,15.0,1.0,0.0,35.0,3.0,26.83,23.21,14452.4,3.0,0.21,117.0,0.04,802.91,622.67,0.25,0.0,0.0,13.0,0.11,0.0,42.0,75.0,19.0,21.0,38.0,2.78,35.0,,,1.0,0.0,4.0,0.11,0.0,0.0
-1.0,5.0,3.0,2.0,1.0,9.0,1.0,0.0,12.0,0.0,18.02,14.62,3854.26,3.0,0.09,60.0,0.07,214.13,263.54,0.5,1.0,2.0,9.0,0.1,0.0,18.0,42.0,8.0,13.0,21.0,14.29,12.0,,,2.0,4.0,2.0,0.17,2.0,2.0
-1.0,1.0,9.0,1.0,1.0,21.0,1.0,0.0,11.0,0.0,16.51,16.67,4584.96,2.0,0.09,60.0,0.06,254.72,275.1,1.0,0.0,0.0,18.0,0.05,4.0,20.0,40.0,9.0,15.0,22.0,26.67,15.0,,,0.0,0.0,1.0,0.07,0.0,0.0
-1.0,18.0,17.0,6.0,0.67,35.0,1.0,0.0,32.0,0.0,26.92,45.5,55737.5,5.0,0.41,245.0,0.02,3096.53,1225.0,0.11,8.0,16.0,28.0,0.13,6.0,91.0,154.0,16.0,16.0,69.0,34.69,38.0,,,11.0,32.0,9.0,0.24,16.0,2.0
-1.0,7.0,33.0,7.0,0.41,60.0,6.0,0.31,86.0,1.0,28.06,80.83,183341.27,2.0,0.76,404.0,0.01,10185.63,2268.34,0.35,0.0,0.0,45.0,0.11,14.0,143.0,261.0,23.0,26.0,153.0,31.75,100.0,,,26.0,0.0,17.0,0.17,0.0,0.0
-1.0,10.0,3.0,1.0,0.5,8.0,1.0,0.0,19.0,0.0,22.99,23.11,12280.56,1.0,0.18,130.0,0.04,682.25,531.37,0.5,1.0,2.0,8.0,0.04,2.0,52.0,78.0,9.0,8.0,45.0,44.12,21.0,,,13.0,4.0,2.0,0.1,2.0,2.0
-1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,9.88,7.0,484.32,1.0,0.02,20.0,0.14,26.91,69.19,1.0,0.0,0.0,4.0,0.13,0.0,8.0,12.0,4.0,7.0,8.0,0.0,5.0,,,0.0,0.0,1.0,0.2,0.0,0.0
-1.0,6.0,3.0,1.0,0.5,6.0,1.0,0.0,9.0,1.0,14.18,10.0,1417.77,0.0,0.05,34.0,0.1,78.77,141.78,0.5,1.0,2.0,6.0,0.1,0.0,10.0,24.0,6.0,12.0,20.0,25.0,9.0,,,3.0,4.0,2.0,0.22,2.0,2.0
-1.0,3.0,3.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,20.15,6.0,725.57,2.0,0.04,29.0,0.17,40.31,120.93,0.5,1.0,2.0,6.0,0.15,0.0,12.0,17.0,9.0,9.0,13.0,0.0,8.0,,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,18.0,9.0,4.0,0.8,30.0,1.0,0.0,41.0,2.0,46.59,20.85,20251.07,9.0,0.32,173.0,0.05,1125.06,971.34,0.2,4.0,8.0,27.0,0.07,0.0,86.0,87.0,33.0,16.0,67.0,10.87,41.0,,,5.0,16.0,5.0,0.12,8.0,2.0
-1.0,1.0,19.0,9.0,0.9,46.0,1.0,0.0,21.0,0.0,26.8,22.8,13929.48,5.0,0.2,137.0,0.04,773.86,610.94,0.1,0.0,0.0,38.0,0.36,0.0,38.0,99.0,10.0,12.0,28.0,0.0,21.0,,,0.0,0.0,10.0,0.48,0.0,0.0
-1.0,1.0,9.0,1.0,0.2,18.0,5.0,1.0,11.0,2.0,9.46,15.3,2213.6,0.0,0.05,38.0,0.07,122.98,144.68,1.0,0.0,0.0,15.0,0.38,0.0,17.0,21.0,5.0,9.0,13.0,0.0,11.0,,,0.0,0.0,5.0,0.45,0.0,0.0
-1.0,1.0,9.0,3.0,0.6,18.0,3.0,0.5,14.0,1.0,25.3,10.56,2822.18,2.0,0.09,55.0,0.09,156.79,267.19,0.6,0.0,0.0,15.0,0.29,0.0,26.0,29.0,16.0,13.0,17.0,6.67,14.0,,,1.0,0.0,5.0,0.36,0.0,0.0
-1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,12.5,5.63,395.48,0.0,0.02,19.0,0.18,21.97,70.31,1.0,1.0,2.0,2.0,0.14,0.0,5.0,14.0,4.0,9.0,7.0,0.0,2.0,,,0.0,4.0,1.0,0.5,2.0,2.0
-1.0,10.0,1.0,1.0,1.0,6.0,1.0,0.0,14.0,0.0,38.55,5.41,1127.78,5.0,0.07,50.0,0.18,62.65,208.5,1.0,0.0,0.0,7.0,0.03,0.0,17.0,33.0,11.0,7.0,32.0,30.0,14.0,,,6.0,0.0,1.0,0.07,0.0,0.0
-1.0,1.0,3.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,7.62,8.0,487.55,0.0,0.02,17.0,0.13,27.09,60.94,0.5,1.0,2.0,6.0,0.25,0.0,8.0,9.0,4.0,8.0,8.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,0.0,3.0,2.0,1.0,6.0,1.0,0.0,5.0,1.0,10.68,4.67,232.53,2.0,0.02,15.0,0.21,12.92,49.83,0.5,1.0,2.0,6.0,0.29,0.0,4.0,11.0,3.0,7.0,7.0,0.0,5.0,,,0.0,4.0,2.0,0.4,2.0,2.0
-1.0,2.0,11.0,1.0,0.17,19.0,5.0,0.8,10.0,3.0,7.63,28.8,6324.94,0.0,0.07,50.0,0.03,351.39,219.62,0.83,5.0,9.0,15.0,0.35,1.0,18.0,32.0,5.0,16.0,17.0,16.67,11.0,,,1.0,18.0,6.0,0.55,8.0,2.25
-1.0,1.0,3.0,2.0,1.0,5.0,1.0,0.0,7.0,1.0,20.79,7.5,1169.17,1.0,0.05,34.0,0.13,64.95,155.89,0.5,1.0,2.0,5.0,0.2,0.0,15.0,19.0,12.0,12.0,10.0,0.0,7.0,,,0.0,4.0,2.0,0.29,2.0,2.0
-1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0
-1.0,4.0,15.0,2.0,0.25,32.0,4.0,0.43,20.0,1.0,16.63,23.38,9084.42,1.0,0.13,80.0,0.04,504.69,388.64,0.5,0.0,0.0,26.0,0.3,1.0,33.0,47.0,12.0,17.0,27.0,9.09,21.0,,,1.0,0.0,8.0,0.38,0.0,0.0
-1.0,6.0,7.0,4.0,1.0,17.0,1.0,0.0,31.0,1.0,30.72,15.0,6911.1,4.0,0.15,93.0,0.07,383.95,460.74,0.25,3.0,6.0,15.0,0.08,1.0,32.0,61.0,16.0,15.0,52.0,29.55,32.0,,,12.0,12.0,4.0,0.13,6.0,2.0
-1.0,8.0,15.0,4.0,0.5,26.0,5.0,0.57,18.0,1.0,18.74,26.0,12669.33,3.0,0.16,95.0,0.04,703.85,487.28,0.63,8.0,13.0,20.0,0.2,2.0,39.0,56.0,15.0,20.0,41.0,18.18,20.0,,,2.0,26.0,8.0,0.4,10.0,2.6
-1.0,23.0,19.0,5.0,0.5,40.0,1.0,0.0,41.0,0.0,47.86,19.04,17351.18,5.0,0.3,169.0,0.05,963.95,911.3,0.1,9.0,18.0,32.0,0.11,7.0,56.0,113.0,25.0,17.0,89.0,35.94,48.0,,,16.0,36.0,10.0,0.21,18.0,2.0
-1.0,16.0,3.0,1.0,0.5,12.0,1.0,0.0,15.0,0.0,35.9,9.47,3221.11,5.0,0.11,70.0,0.11,178.95,340.06,0.5,1.0,2.0,12.0,0.05,0.0,31.0,39.0,18.0,11.0,40.0,31.82,15.0,,,7.0,4.0,2.0,0.13,2.0,2.0
-1.0,1.0,7.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,17.15,11.92,2435.45,2.0,0.07,50.0,0.08,135.3,204.37,0.25,0.0,0.0,14.0,0.27,0.0,13.0,37.0,6.0,11.0,15.0,0.0,8.0,,,0.0,0.0,4.0,0.5,0.0,0.0
-1.0,5.0,3.0,1.0,0.5,6.0,1.0,0.0,16.0,1.0,24.76,11.0,2995.56,1.0,0.09,62.0,0.09,166.42,272.32,0.5,1.0,2.0,6.0,0.08,0.0,20.0,42.0,10.0,11.0,25.0,11.11,16.0,,,2.0,4.0,2.0,0.13,2.0,2.0
-1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,12.0,1.0,23.98,8.0,1534.53,1.0,0.06,46.0,0.13,85.25,191.82,1.0,0.0,0.0,3.0,0.05,0.0,16.0,30.0,9.0,9.0,19.0,0.0,12.0,,,0.0,0.0,1.0,0.08,0.0,0.0
-1.0,26.0,9.0,3.0,0.6,22.0,1.0,0.0,22.0,0.0,29.78,16.47,8078.25,3.0,0.16,99.0,0.06,448.79,490.47,0.2,4.0,8.0,19.0,0.06,7.0,40.0,59.0,17.0,14.0,81.0,59.26,29.0,,,25.0,16.0,5.0,0.17,8.0,2.0
-1.0,5.0,15.0,8.0,1.0,42.0,1.0,0.0,39.0,3.0,35.89,25.54,23410.95,5.0,0.31,170.0,0.04,1300.61,916.69,0.13,0.0,0.0,36.0,0.17,0.0,83.0,87.0,26.0,16.0,48.0,7.14,39.0,,,3.0,0.0,8.0,0.21,0.0,0.0
-1.0,4.0,3.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,16.23,4.57,339.34,1.0,0.02,19.0,0.22,18.85,74.23,0.5,1.0,2.0,6.0,0.14,0.0,8.0,11.0,7.0,8.0,14.0,0.0,8.0,,,0.0,4.0,2.0,0.25,2.0,2.0
-1.0,1.0,11.0,5.0,0.83,26.0,1.0,0.0,12.0,0.0,22.95,14.44,4783.7,4.0,0.11,78.0,0.07,265.76,331.34,0.17,0.0,0.0,22.0,0.32,0.0,21.0,57.0,8.0,11.0,19.0,0.0,12.0,,,0.0,0.0,6.0,0.5,0.0,0.0
